"source","Date","Treatment","Replicate","Response.Variable","site_abbr","site_type","experiment_type","stock_or_flux"
"ARC_Biomass_1982-2015_processed.csv","1984","NP","block 1","246.66","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1984","NP","block 2","442","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1984","NP","block 3","380.235","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1984","NP","block 4","358.705","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","Control","block 1","537.975","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","Control","block 2","466.755","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","Control","block 3","572.885","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","Control","block 4","559.07","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","GH","block 1","419.545","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","GH","block 2","369.935","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","GH","block 3","411.985","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","GH","block 4","486.01","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","GHNP","block 1","398.18","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","GHNP","block 2","606.565","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","GHNP","block 3","646.785","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","GHNP","block 4","549.535","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","NP","block 1","563.905","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","NP","block 2","475.335","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","NP","block 3","536.665","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","NP","block 4","597.405","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","SH","block 1","415.285","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","SH","block 2","354.25","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","SH","block 3","358.14","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1989","SH","block 4","280.295","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1995","Control","block 1","402.225","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1995","Control","block 2","473.79","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1995","Control","block 3","428.485","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1995","Control","block 4","470.07","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1995","NP","block 1","690.11","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1995","NP","block 2","831.935","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1995","NP","block 3","635.51","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","1995","NP","block 4","1058.17","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2000","Control","block 1","827.058","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2000","Control","block 2","605.46","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2000","Control","block 3","544.09","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2000","Control","block 4","714.945","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2000","NP","block 1","804.545357142857","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2000","NP","block 2","595.064285714286","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2000","NP","block 3","992.360714285714","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2000","NP","block 4","938.392857142857","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2015","Control","block 1","461.846875","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2015","Control","block 2","597.788125","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2015","Control","block 3","397.0315625","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2015","Control","block 4","603.3196875","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2015","NP","block 1","977.43","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2015","NP","block 2","938.335","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2015","NP","block 3","1386.88","ARC","Tundra","Fertilization","Stock"
"ARC_Biomass_1982-2015_processed.csv","2015","NP","block 4","667.87","ARC","Tundra","Fertilization","Stock"
"BNZ_NEE_2009-2021.csv","2009","C C","1","0.337490800000015","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","C S","1","2.33869727999996","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W C","1","-34.04240752","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W S","1","-8.1512252","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","C C","2","-17.06212112","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","C S","2","-58.3718878","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W C","2","-43.22642624","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W S","2","-31.04907546","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","C C","3","67.8913914200001","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","C S","3","75.53061276","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W C","3","60.26003182","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W S","3","-91.20348264","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","C C","4","32.51427986","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","C S","4","46.2564407","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W C","4","13.18129254","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W S","4","11.61401258","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","C C","5","9.51415151999999","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","C S","5","62.9951115399999","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W C","5","-33.25980348","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W S","5","103.20920216","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","C C","6","-28.95588294","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","C S","6","26.46843126","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W C","6","21.75076114","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2009","W S","6","51.3514286","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C C","1","53.17609786611","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C S","1","46.76312677883","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W C","1","51.4054459711","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W S","1","72.60232688308","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C C","2","-8.15188051069002","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C S","2","-20.00278232588","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W C","2","34.42315563089","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W S","2","65.9773589767","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C C","3","120.40904119905","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C S","3","148.63922013936","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W C","3","239.25236887225","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W S","3","-67.69473310495","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C C","4","78.5814530004299","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C S","4","121.56604714536","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W C","4","58.02654842238","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W S","4","176.87169252204","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C C","5","81.81428263607","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C S","5","182.17300691275","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W C","5","15.44906699832","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W S","5","186.52918210644","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C C","6","-50.91227454206","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","C S","6","58.41652020845","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W C","6","179.23279507029","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2010","W S","6","124.21163977139","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C C","1","135.67258004198","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C S","1","100.5990627281","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W C","1","235.22057188054","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W S","1","168.54808000879","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C C","2","99.11520518771","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C S","2","63.6140237227601","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W C","2","160.6450538656","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W S","2","127.16151169231","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C C","3","172.56448714972","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C S","3","167.86841893062","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W C","3","314.39252792294","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W S","3","-13.59046750116","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C C","4","84.8017068557","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C S","4","176.8334978438","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W C","4","115.89954686344","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W S","4","454.23005849278","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C C","5","96.18555873451","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C S","5","272.9521344577","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W C","5","130.98391969771","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W S","5","275.43570003178","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C C","6","-2.69883737443002","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","C S","6","127.33085751644","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W C","6","269.67844681077","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2011","W S","6","106.07001121423","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C C","1","209.15103449782","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C SW","1","148.1883653946","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW C","1","315.28638074644","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW SW","1","292.13015518022","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C C","2","139.17548955297","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C SW","2","68.36370698466","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW C","2","309.3327362175","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW SW","2","222.67718906842","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C C","3","207.6679649817","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C SW","3","145.26536177537","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW C","3","244.52142641118","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW SW","3","74.23178549886","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C C","4","116.79435753141","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C SW","4","216.6716610135","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW C","4","135.73367784464","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW SW","4","473.04988464274","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C C","5","162.96151827653","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C SW","5","411.27858743029","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW C","5","106.340371104337","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW SW","5","181.7910807674","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C C","6","80.11189231703","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","C SW","6","190.18022196353","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW C","6","405.55144760898","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2012","WW SW","6","111.876496632106","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C C","1","181.151745953","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C S","1","244.907029701","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W C","1","413.61407758","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W S","1","265.485512464","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C C","2","220.31308622","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C S","2","90.522360094","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W C","2","489.759467088","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W S","2","319.042298583","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C C","3","219.388900423","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C S","3","152.945979505","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W C","3","207.109678593","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W S","3","129.452686299","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C C","4","114.86488287","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C S","4","213.554951347","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W C","4","105.600116149","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W S","4","304.709416582","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C C","5","169.001823254","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C S","5","417.211872975","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W C","5","199.222174564","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W S","5","167.000102884","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C C","6","178.012617418","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","C S","6","255.393877658","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W C","6","260.242093587","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2013","W S","6","265.488187577","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","C C","1","292.573151174","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","C S","1","203.258696919","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","W C","1","53.9247825320001","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","W S","1","404.470372953","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","C C","2","225.596750056","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","C S","2","95.200060693","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","W C","2","304.286351958","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","W S","2","268.188540814","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","C C","3","215.016777778","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","C S","3","202.059117562","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","W C","3","204.010040471","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","W S","3","145.609715675","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","C C","4","159.433660937","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","C S","4","241.498527768","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","W C","4","118.476744717","BNZ","Tundra","Warming","Flux"
"BNZ_NEE_2009-2021.csv","2014","W S","4","281.764073258","BNZ","Tundra","Warming","Flux"
