"Field name ( Ignore this for this experiment)"	"Experiment number"	"Plot number"	"Sub plot number"	"Treatment number"	"Species and percent seed of total planted"	"Soil totaln N (mg/kg)(1989 samples)"	"Year"	"Species Name"	"Maximum species height (cm)"	"Median species height (cm)"	"Species Above ground biomass(g/m2)"	"Species proportion of total biomass"	"Date"	"Biomass"	"Prop"
E	55	11	2	22	AG70BG30	3127.5999	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	2	22	AG70BG30	3127.5999	1993	BOUTELOUA GRACILIS (BG)	 	 	21.6	0.064439	 	 	 
E	55	11	2	22	AG70BG30	3127.5999	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	3	24	BD70PV30	3058.6001	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	3	24	BD70PV30	3058.6001	1993	MISCELLANEOUS LITTER	 	 	28.599998	 	 	 	 
E	55	11	3	24	BD70PV30	3058.6001	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	3	24	BD70PV30	3058.6001	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	3	24	BD70PV30	3058.6001	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	3	24	BD70PV30	3058.6001	1993	PANICUM VIRGATUM (PV)	 	 	207.199997	0.984791	 	 	 
E	55	11	3	24	BD70PV30	3058.6001	1993	BUCHLOE DACTYLOIDES (BD)	 	 	3.2	0.015209	 	 	 
E	55	11	3	24	BD70PV30	3058.6001	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	3	24	BD70PV30	3058.6001	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	4	12	PV30BG70	3274.1001	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	4	12	PV30BG70	3274.1001	1993	MISCELLANEOUS LITTER	 	 	12.599999	 	 	 	 
E	55	11	4	12	PV30BG70	3274.1001	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	4	12	PV30BG70	3274.1001	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	4	12	PV30BG70	3274.1001	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	4	12	PV30BG70	3274.1001	1993	PANICUM VIRGATUM (PV)	 	 	195.599991	0.881081	 	 	 
E	55	11	4	12	PV30BG70	3274.1001	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	4	12	PV30BG70	3274.1001	1993	BOUTELOUA GRACILIS (BG)	 	 	26.400002	0.118919	 	 	 
E	55	11	4	12	PV30BG70	3274.1001	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	5	21	AG30BG70	3170.3	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	5	21	AG30BG70	3170.3	1993	MISCELLANEOUS LITTER	 	 	57.600002	 	 	 	 
E	55	11	5	21	AG30BG70	3170.3	1993	ANDROPOGON GERARDI(AG)	 	 	227.399994	0.931204	 	 	 
E	55	11	5	21	AG30BG70	3170.3	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	5	21	AG30BG70	3170.3	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	5	21	AG30BG70	3170.3	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	11	5	21	AG30BG70	3170.3	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	5	21	AG30BG70	3170.3	1993	BOUTELOUA GRACILIS (BG)	 	 	16.799999	0.068796	 	 	 
E	55	11	5	21	AG30BG70	3170.3	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	6	11	PV70AS30	3031.8999	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	6	11	PV70AS30	3031.8999	1993	MISCELLANEOUS LITTER	 	 	14.2	 	 	 	 
E	55	11	6	11	PV70AS30	3031.8999	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	6	11	PV70AS30	3031.8999	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	6	11	PV70AS30	3031.8999	1993	AGROPYRON SMITHII (AS)	 	 	2.4	0.012461	 	 	 
E	55	11	6	11	PV70AS30	3031.8999	1993	PANICUM VIRGATUM (PV)	 	 	190.199997	0.987539	 	 	 
E	55	11	6	11	PV70AS30	3031.8999	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	6	11	PV70AS30	3031.8999	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	6	11	PV70AS30	3031.8999	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	7	18	AS30BG70	3430.2	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	7	18	AS30BG70	3430.2	1993	MISCELLANEOUS LITTER	 	 	36	 	 	 	 
E	55	11	7	18	AS30BG70	3430.2	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	7	18	AS30BG70	3430.2	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	7	18	AS30BG70	3430.2	1993	AGROPYRON SMITHII (AS)	 	 	7	0.038546	 	 	 
E	55	11	7	18	AS30BG70	3430.2	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	11	7	18	AS30BG70	3430.2	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	7	18	AS30BG70	3430.2	1993	BOUTELOUA GRACILIS (BG)	 	 	174.599991	0.961454	 	 	 
E	55	11	7	18	AS30BG70	3430.2	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	8	16	SS30BG70	3677.0999	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	8	16	SS30BG70	3677.0999	1993	MISCELLANEOUS LITTER	 	 	35.200001	 	 	 	 
E	55	11	8	16	SS30BG70	3677.0999	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	8	16	SS30BG70	3677.0999	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	146.800003	0.829379	 	 	 
E	55	11	8	16	SS30BG70	3677.0999	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	8	16	SS30BG70	3677.0999	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	11	8	16	SS30BG70	3677.0999	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	8	16	SS30BG70	3677.0999	1993	BOUTELOUA GRACILIS (BG)	 	 	30.199999	0.170621	 	 	 
E	55	11	8	16	SS30BG70	3677.0999	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	9	15	SS70AS30	3080.7998	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	9	15	SS70AS30	3080.7998	1993	MISCELLANEOUS LITTER	 	 	25	 	 	 	 
E	55	11	9	15	SS70AS30	3080.7998	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	9	15	SS70AS30	3080.7998	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	83.800003	0.771639	 	 	 
E	55	11	9	15	SS70AS30	3080.7998	1993	AGROPYRON SMITHII (AS)	 	 	24.799999	0.228361	 	 	 
E	55	11	9	15	SS70AS30	3080.7998	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	11	9	15	SS70AS30	3080.7998	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	9	15	SS70AS30	3080.7998	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	9	15	SS70AS30	3080.7998	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	10	23	BD30PV70	3384	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	10	23	BD30PV70	3384	1993	MISCELLANEOUS LITTER	 	 	26.400002	 	 	 	 
E	55	11	10	23	BD30PV70	3384	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	10	23	BD30PV70	3384	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	10	23	BD30PV70	3384	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	10	23	BD30PV70	3384	1993	PANICUM VIRGATUM (PV)	 	 	322	0.992602	 	 	 
E	55	11	10	23	BD30PV70	3384	1993	BUCHLOE DACTYLOIDES (BD)	 	 	2.4	0.007398	 	 	 
E	55	11	10	23	BD30PV70	3384	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	10	23	BD30PV70	3384	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	11	8	PV30SS70	3554.1001	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	11	8	PV30SS70	3554.1001	1993	MISCELLANEOUS LITTER	 	 	51.399998	 	 	 	 
E	55	11	11	8	PV30SS70	3554.1001	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	11	8	PV30SS70	3554.1001	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	222.999985	0.749328	 	 	 
E	55	11	11	8	PV30SS70	3554.1001	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	11	8	PV30SS70	3554.1001	1993	PANICUM VIRGATUM (PV)	 	 	74.599998	0.250672	 	 	 
E	55	11	11	8	PV30SS70	3554.1001	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	11	8	PV30SS70	3554.1001	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	11	8	PV30SS70	3554.1001	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	12	10	PV30AS70	3055.7	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	12	10	PV30AS70	3055.7	1993	MISCELLANEOUS LITTER	 	 	13.6	 	 	 	 
E	55	11	12	10	PV30AS70	3055.7	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	12	10	PV30AS70	3055.7	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	12	10	PV30AS70	3055.7	1993	AGROPYRON SMITHII (AS)	 	 	6.8	0.028692	 	 	 
E	55	11	12	10	PV30AS70	3055.7	1993	PANICUM VIRGATUM (PV)	 	 	230.199997	0.971308	 	 	 
E	55	11	12	10	PV30AS70	3055.7	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	12	10	PV30AS70	3055.7	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	12	10	PV30AS70	3055.7	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	13	20	PV25SS25AS25BG25	2900.8	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	13	20	PV25SS25AS25BG25	2900.8	1993	MISCELLANEOUS LITTER	 	 	66.599998	 	 	 	 
E	55	11	13	20	PV25SS25AS25BG25	2900.8	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	13	20	PV25SS25AS25BG25	2900.8	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	243.199997	0.744186	 	 	 
E	55	11	13	20	PV25SS25AS25BG25	2900.8	1993	AGROPYRON SMITHII (AS)	 	 	14	0.04284	 	 	 
E	55	11	13	20	PV25SS25AS25BG25	2900.8	1993	PANICUM VIRGATUM (PV)	 	 	67.599998	0.206854	 	 	 
E	55	11	13	20	PV25SS25AS25BG25	2900.8	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	13	20	PV25SS25AS25BG25	2900.8	1993	BOUTELOUA GRACILIS (BG)	 	 	2	0.00612	 	 	 
E	55	11	13	20	PV25SS25AS25BG25	2900.8	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	14	13	PV70BG30	3015.3	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	14	13	PV70BG30	3015.3	1993	MISCELLANEOUS LITTER	 	 	26.400002	 	 	 	 
E	55	11	14	13	PV70BG30	3015.3	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	14	13	PV70BG30	3015.3	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	14	13	PV70BG30	3015.3	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	14	13	PV70BG30	3015.3	1993	PANICUM VIRGATUM (PV)	 	 	134.399994	0.862644	 	 	 
E	55	11	14	13	PV70BG30	3015.3	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	14	13	PV70BG30	3015.3	1993	BOUTELOUA GRACILIS (BG)	 	 	21.400002	0.137356	 	 	 
E	55	11	14	13	PV70BG30	3015.3	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	15	9	PV70SS30	3202.7998	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	15	9	PV70SS30	3202.7998	1993	MISCELLANEOUS LITTER	 	 	80.799995	 	 	 	 
E	55	11	15	9	PV70SS30	3202.7998	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	15	9	PV70SS30	3202.7998	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	191.599991	0.464823	 	 	 
E	55	11	15	9	PV70SS30	3202.7998	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	15	9	PV70SS30	3202.7998	1993	PANICUM VIRGATUM (PV)	 	 	220.599991	0.535177	 	 	 
E	55	11	15	9	PV70SS30	3202.7998	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	15	9	PV70SS30	3202.7998	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	15	9	PV70SS30	3202.7998	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	16	2	SS100	3230.1001	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	16	2	SS100	3230.1001	1993	MISCELLANEOUS LITTER	 	 	47.800003	 	 	 	 
E	55	11	16	2	SS100	3230.1001	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	16	2	SS100	3230.1001	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	209.960007	1	 	 	 
E	55	11	16	2	SS100	3230.1001	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	16	2	SS100	3230.1001	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	11	16	2	SS100	3230.1001	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	16	2	SS100	3230.1001	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	16	2	SS100	3230.1001	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	17	1	PV100	3331.7	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	17	1	PV100	3331.7	1993	MISCELLANEOUS LITTER	 	 	31.800001	 	 	 	 
E	55	11	17	1	PV100	3331.7	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	17	1	PV100	3331.7	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	17	1	PV100	3331.7	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	17	1	PV100	3331.7	1993	PANICUM VIRGATUM (PV)	 	 	256.399994	1	 	 	 
E	55	11	17	1	PV100	3331.7	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	17	1	PV100	3331.7	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	17	1	PV100	3331.7	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	18	3	AS100	3485.4001	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	18	3	AS100	3485.4001	1993	MISCELLANEOUS LITTER	 	 	33.599998	 	 	 	 
E	55	11	18	3	AS100	3485.4001	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	18	3	AS100	3485.4001	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	18	3	AS100	3485.4001	1993	AGROPYRON SMITHII (AS)	 	 	186.399994	1	 	 	 
E	55	11	18	3	AS100	3485.4001	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	11	18	3	AS100	3485.4001	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	18	3	AS100	3485.4001	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	18	3	AS100	3485.4001	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	19	19	AS70BG30	2785.1001	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	19	19	AS70BG30	2785.1001	1993	MISCELLANEOUS LITTER	 	 	35.799999	 	 	 	 
E	55	11	19	19	AS70BG30	2785.1001	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	19	19	AS70BG30	2785.1001	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	19	19	AS70BG30	2785.1001	1993	AGROPYRON SMITHII (AS)	 	 	30.999998	0.241433	 	 	 
E	55	11	19	19	AS70BG30	2785.1001	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	11	19	19	AS70BG30	2785.1001	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	19	19	AS70BG30	2785.1001	1993	BOUTELOUA GRACILIS (BG)	 	 	97.399994	0.758567	 	 	 
E	55	11	19	19	AS70BG30	2785.1001	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	20	14	SS30AS70	3408.3	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	20	14	SS30AS70	3408.3	1993	MISCELLANEOUS LITTER	 	 	42.800003	 	 	 	 
E	55	11	20	14	SS30AS70	3408.3	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	20	14	SS30AS70	3408.3	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	182.199997	0.935318	 	 	 
E	55	11	20	14	SS30AS70	3408.3	1993	AGROPYRON SMITHII (AS)	 	 	12.599999	0.064682	 	 	 
E	55	11	20	14	SS30AS70	3408.3	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	11	20	14	SS30AS70	3408.3	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	20	14	SS30AS70	3408.3	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	20	14	SS30AS70	3408.3	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	21	6	BD100	3270.5	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	21	6	BD100	3270.5	1993	MISCELLANEOUS LITTER	 	 	36.599998	 	 	 	 
E	55	11	21	6	BD100	3270.5	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	21	6	BD100	3270.5	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	21	6	BD100	3270.5	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	21	6	BD100	3270.5	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	11	21	6	BD100	3270.5	1993	BUCHLOE DACTYLOIDES (BD)	 	 	175.279999	1	 	 	 
E	55	11	21	6	BD100	3270.5	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	21	6	BD100	3270.5	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	22	17	SS70BG30	3370.2002	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	22	17	SS70BG30	3370.2002	1993	MISCELLANEOUS LITTER	 	 	44.799999	 	 	 	 
E	55	11	22	17	SS70BG30	3370.2002	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	11	22	17	SS70BG30	3370.2002	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	203.399994	0.993164	 	 	 
E	55	11	22	17	SS70BG30	3370.2002	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	22	17	SS70BG30	3370.2002	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	11	22	17	SS70BG30	3370.2002	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	22	17	SS70BG30	3370.2002	1993	BOUTELOUA GRACILIS (BG)	 	 	1.4	0.006836	 	 	 
E	55	11	22	17	SS70BG30	3370.2002	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	11	23	5	AG100	3080.5999	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	11	23	5	AG100	3080.5999	1993	MISCELLANEOUS LITTER	 	 	90.799995	 	 	 	 
E	55	11	23	5	AG100	3080.5999	1993	ANDROPOGON GERARDI(AG)	 	 	261.799988	1	 	 	 
E	55	11	23	5	AG100	3080.5999	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	11	23	5	AG100	3080.5999	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	11	23	5	AG100	3080.5999	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	11	23	5	AG100	3080.5999	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	11	23	5	AG100	3080.5999	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	11	23	5	AG100	3080.5999	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	12	1	4	BG100	1904.1	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	12	1	4	BG100	1904.1	1993	MISCELLANEOUS LITTER	 	 	26.6	 	 	 	 
E	55	12	1	4	BG100	1904.1	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	12	1	4	BG100	1904.1	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	12	1	4	BG100	1904.1	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	12	1	4	BG100	1904.1	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	12	1	4	BG100	1904.1	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	12	1	4	BG100	1904.1	1993	BOUTELOUA GRACILIS (BG)	 	 	72.439995	1	 	 	 
E	55	12	1	4	BG100	1904.1	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	12	2	1	PV100	1597.2001	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	12	2	1	PV100	1597.2001	1993	MISCELLANEOUS LITTER	 	 	7.8	 	 	 	 
E	55	12	2	1	PV100	1597.2001	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	12	2	1	PV100	1597.2001	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	12	2	1	PV100	1597.2001	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	12	2	1	PV100	1597.2001	1993	PANICUM VIRGATUM (PV)	 	 	108.559998	1	 	 	 
E	55	12	2	1	PV100	1597.2001	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	12	2	1	PV100	1597.2001	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	12	2	1	PV100	1597.2001	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	12	3	19	AS70BG30	2728.2	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	12	3	19	AS70BG30	2728.2	1993	MISCELLANEOUS LITTER	 	 	43.400002	 	 	 	 
E	55	12	3	19	AS70BG30	2728.2	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	12	3	19	AS70BG30	2728.2	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	12	3	19	AS70BG30	2728.2	1993	AGROPYRON SMITHII (AS)	 	 	27.799999	0.179819	 	 	 
E	55	12	3	19	AS70BG30	2728.2	1993	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	12	3	19	AS70BG30	2728.2	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	12	3	19	AS70BG30	2728.2	1993	BOUTELOUA GRACILIS (BG)	 	 	126.800003	0.820181	 	 	 
E	55	12	3	19	AS70BG30	2728.2	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	12	4	23	BD30PV70	2399.8999	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	12	4	23	BD30PV70	2399.8999	1993	MISCELLANEOUS LITTER	 	 	19.6	 	 	 	 
E	55	12	4	23	BD30PV70	2399.8999	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	12	4	23	BD30PV70	2399.8999	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	12	4	23	BD30PV70	2399.8999	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	12	4	23	BD30PV70	2399.8999	1993	PANICUM VIRGATUM (PV)	 	 	155.399994	0.994878	 	 	 
E	55	12	4	23	BD30PV70	2399.8999	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0.8	0.005122	 	 	 
E	55	12	4	23	BD30PV70	2399.8999	1993	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	12	4	23	BD30PV70	2399.8999	1993	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	12	5	13	PV70BG30	2422.8	1993	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	12	5	13	PV70BG30	2422.8	1993	MISCELLANEOUS LITTER	 	 	20	 	 	 	 
E	55	12	5	13	PV70BG30	2422.8	1993	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	12	5	13	PV70BG30	2422.8	1993	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	12	5	13	PV70BG30	2422.8	1993	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	12	5	13	PV70BG30	2422.8	1993	PANICUM VIRGATUM (PV)	 	 	145.600006	0.950392	 	 	 
E	55	12	5	13	PV70BG30	2422.8	1993	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
