"Experiment number"	"Plot number"	"Year"	"Sampling date (YYMMDD)"	"Species name"	"Species Biomass (g/m2)"	"Grazed"
123	101	1997	970723	Poa pratensis	1.9	pre
123	101	1997	970723	Rudbeckia serotina	12.45	pre
123	101	1997	970723	Schizachyrium scoparium	0.45	pre
123	101	1997	970723	Solidago nemoralis	0.85	pre
123	101	1997	970723	Vicia villosa	0.8	pre
123	102	1997	970723	Agropyron repens	47.3	pre
123	102	1997	970723	Asclepias tuberosa	99.65	pre
123	102	1997	970723	Digitaria ischaemum	0.05	pre
123	102	1997	970723	Euphorbia corollata	2.7	pre
123	102	1997	970723	Miscellaneous litter	34.4	pre
123	102	1997	970723	Petalostemum purpureum	11.7	pre
123	102	1997	970723	Sorghastrum nutans	0.35	pre
123	103	1997	970723	Agropyron repens	2.7	pre
123	103	1997	970723	Bouteloua gracilis	0.45	pre
123	103	1997	970723	Euphorbia glyptosperma	0.1	pre
123	103	1997	970723	Miscellaneous litter	162.05	pre
123	103	1997	970723	Sorghastrum nutans	145.3	pre
123	104	1997	970723	Andropogon gerardi	18.8	pre
123	104	1997	970723	Anemone cylindrica	1.85	pre
123	104	1997	970723	Asclepias tuberosa	8.7	pre
123	104	1997	970723	Miscellaneous litter	27.85	pre
123	104	1997	970723	Petalostemum purpureum	1.45	pre
123	104	1997	970723	Sorghastrum nutans	7.95	pre
123	105	1997	970723	Achillea millefolium (lanulosa)	7.1	pre
123	105	1997	970723	Bouteloua gracilis	36.4	pre
123	105	1997	970723	Miscellaneous grasses	0.05	pre
123	105	1997	970723	Miscellaneous litter	25.75	pre
123	105	1997	970723	Solidago nemoralis	1.4	pre
123	106	1997	970723	Agropyron repens	0.25	pre
123	106	1997	970723	Anemone cylindrica	73.95	pre
123	106	1997	970723	Astragalus canadensis	7.35	pre
123	106	1997	970723	Berteroa incana	0.85	pre
123	106	1997	970723	Bouteloua gracilis	0.005	pre
123	106	1997	970723	Digitaria ischaemum	0.35	pre
123	106	1997	970723	Elymus canadensis	10.75	pre
123	106	1997	970723	Erigeron canadensis	0.055	pre
123	106	1997	970723	Euphorbia corollata	12.3	pre
123	106	1997	970723	Euphorbia glyptosperma	0.35	pre
123	106	1997	970723	Miscellaneous litter	86.25	pre
123	106	1997	970723	Mollugo verticillata	0.2	pre
123	106	1997	970723	Poa pratensis	0.1	pre
123	106	1997	970723	Polygonum tenue	0.7	pre
123	106	1997	970723	Vicia villosa	0.4	pre
123	107	1997	970723	Achillea millefolium (lanulosa)	3.3	pre
123	107	1997	970723	Ambrosia artemisiifolia elatio	0.3	pre
123	107	1997	970723	Andropogon gerardi	12.5	pre
123	107	1997	970723	Anemone cylindrica	16.8	pre
123	107	1997	970723	Bouteloua gracilis	9.1	pre
123	107	1997	970723	Buchloe dactyloides	0.25	pre
123	107	1997	970723	Coreopsis palmata	0.05	pre
123	107	1997	970723	Digitaria ischaemum	0.05	pre
123	107	1997	970723	Elymus canadensis	0.15	pre
123	107	1997	970723	Euphorbia corollata	1.05	pre
123	107	1997	970723	Euphorbia glyptosperma	0.025	pre
123	107	1997	970723	Koeleria cristata	3.1	pre
123	107	1997	970723	Lespedeza capitata	0.45	pre
123	107	1997	970723	Liatris aspera	10.45	pre
123	107	1997	970723	Miscellaneous litter	111.45	pre
123	107	1997	970723	Mollugo verticillata	0.03	pre
123	107	1997	970723	Petalostemum purpureum	1.1	pre
123	107	1997	970723	Poa pratensis	3.6	pre
123	107	1997	970723	Rudbeckia serotina	0.95	pre
123	107	1997	970723	Schizachyrium scoparium	20.9	pre
123	107	1997	970723	Solidago nemoralis	3.85	pre
123	107	1997	970723	Sorghastrum nutans	5.9	pre
123	107	1997	970723	Sporobolus cryptandrus	0.8	pre
123	108	1997	970723	Asclepias tuberosa	5.5	pre
123	108	1997	970723	Bouteloua gracilis	31.05	pre
123	108	1997	970723	Coreopsis palmata	2.45	pre
123	108	1997	970723	Euphorbia corollata	0.05	pre
123	108	1997	970723	Lespedeza capitata	0.05	pre
123	108	1997	970723	Liatris aspera	1.2	pre
123	108	1997	970723	Miscellaneous litter	27.35	pre
123	108	1997	970723	Poa pratensis	0.2	pre
123	108	1997	970723	Solidago nemoralis	37.4	pre
123	108	1997	970723	Sorghastrum nutans	0.2	pre
123	109	1997	970723	Achillea millefolium (lanulosa)	7.3	pre
123	109	1997	970723	Anemone cylindrica	0.02	pre
123	109	1997	970723	Digitaria ischaemum	0.2	pre
123	109	1997	970723	Euphorbia corollata	0.1	pre
123	109	1997	970723	Euphorbia glyptosperma	0.1	pre
123	109	1997	970723	Koeleria cristata	43.2	pre
123	109	1997	970723	Lespedeza capitata	197.45	pre
123	109	1997	970723	Liatris aspera	0.1	pre
123	109	1997	970723	Miscellaneous litter	191.55	pre
123	109	1997	970723	Poa pratensis	0.45	pre
123	109	1997	970723	Sorghastrum nutans	0.1	pre
123	110	1997	970723	Agropyron repens	1.2	pre
123	110	1997	970723	Andropogon gerardi	32.15	pre
123	110	1997	970723	Astragalus canadensis	2.5	pre
123	110	1997	970723	Euphorbia corollata	0.2	pre
123	110	1997	970723	Miscellaneous litter	31.2	pre
123	110	1997	970723	Petalostemum purpureum	10.85	pre
123	111	1997	970723	Achillea millefolium (lanulosa)	1.55	pre
123	111	1997	970723	Andropogon gerardi	29.5	pre
123	111	1997	970723	Berteroa incana	0.055	pre
123	111	1997	970723	Bouteloua gracilis	20.15	pre
123	111	1997	970723	Liatris aspera	0.045	pre
123	111	1997	970723	Miscellaneous litter	75.4	pre
123	111	1997	970723	Panicum oligosanthes	0.04	pre
123	111	1997	970723	Polygala polygama	0.05	pre
123	111	1997	970723	Rudbeckia serotina	18.3	pre
123	111	1997	970723	Schizachyrium scoparium	48.6	pre
123	112	1997	970723	Digitaria ischaemum	0.95	pre
123	112	1997	970723	Euphorbia corollata	24.15	pre
123	112	1997	970723	Euphorbia glyptosperma	0.045	pre
123	112	1997	970723	Miscellaneous litter	46.4	pre
123	112	1997	970723	Mollugo verticillata	0.025	pre
123	113	1997	970723	Asclepias tuberosa	110.3	pre
123	113	1997	970723	Digitaria ischaemum	3.3	pre
123	113	1997	970723	Euphorbia glyptosperma	0.05	pre
123	113	1997	970723	Miscellaneous litter	71.35	pre
123	114	1997	970723	Achillea millefolium (lanulosa)	0.04	pre
123	114	1997	970723	Agropyron repens	2.1	pre
123	114	1997	970723	Buchloe dactyloides	82.65	pre
123	114	1997	970723	Digitaria ischaemum	0.8	pre
123	114	1997	970723	Erigeron canadensis	0.1	pre
123	114	1997	970723	Euphorbia glyptosperma	0.15	pre
123	114	1997	970723	Hedeoma hispida	0.2	pre
123	114	1997	970723	Liatris aspera	0.05	pre
123	114	1997	970723	Lychnis alba	0.045	pre
123	114	1997	970723	Miscellaneous litter	65.95	pre
123	114	1997	970723	Mollugo verticillata	0.045	pre
123	115	1997	970723	Agropyron repens	2.55	pre
123	115	1997	970723	Andropogon gerardi	28.3	pre
123	115	1997	970723	Asclepias tuberosa	0.3	pre
123	115	1997	970723	Astragalus canadensis	26.15	pre
123	115	1997	970723	Digitaria ischaemum	0.15	pre
123	115	1997	970723	Euphorbia corollata	0.5	pre
123	115	1997	970723	Euphorbia glyptosperma	0.045	pre
123	115	1997	970723	Lespedeza capitata	0.05	pre
123	115	1997	970723	Miscellaneous litter	141.1	pre
123	115	1997	970723	Poa pratensis	1.05	pre
123	115	1997	970723	Solidago nemoralis	31.45	pre
123	115	1997	970723	Sporobolus cryptandrus	4.4	pre
123	116	1997	970723	Agropyron repens	6.7	pre
123	116	1997	970723	Anemone cylindrica	3.75	pre
123	116	1997	970723	Bouteloua gracilis	48.55	pre
123	116	1997	970723	Liatris aspera	0.65	pre
123	116	1997	970723	Miscellaneous litter	194.9	pre
123	116	1997	970723	Poa pratensis	0.35	pre
123	116	1997	970723	Rudbeckia serotina	0.2	pre
123	116	1997	970723	Solidago nemoralis	0.1	pre
123	116	1997	970723	Sorghastrum nutans	3.8	pre
123	117	1997	970723	Achillea millefolium (lanulosa)	3.4	pre
123	117	1997	970723	Andropogon gerardi	77.9	pre
123	117	1997	970723	Anemone cylindrica	3.5	pre
123	117	1997	970723	Asclepias tuberosa	0.09	pre
123	117	1997	970723	Aster azureus	1.7	pre
123	117	1997	970723	Astragalus canadensis	41.35	pre
123	117	1997	970723	Bouteloua gracilis	12.2	pre
123	117	1997	970723	Coreopsis palmata	1.7	pre
123	117	1997	970723	Elymus canadensis	2.3	pre
123	117	1997	970723	Euphorbia corollata	0.15	pre
123	117	1997	970723	Koeleria cristata	10	pre
123	117	1997	970723	Lespedeza capitata	0.17	pre
123	117	1997	970723	Liatris aspera	2.6	pre
123	117	1997	970723	Miscellaneous litter	394.7	pre
123	117	1997	970723	Mosses & lichens	5.4	pre
123	117	1997	970723	Panicum virgatum	0.65	pre
123	117	1997	970723	Petalostemum purpureum	0.1	pre
123	117	1997	970723	Poa pratensis	4.9	pre
123	117	1997	970723	Rudbeckia serotina	0.8	pre
123	117	1997	970723	Schizachyrium scoparium	99.3	pre
123	117	1997	970723	Solidago nemoralis	22.55	pre
123	117	1997	970723	Sorghastrum nutans	25.4	pre
123	118	1997	970723	Agrostis scabra	2.55	pre
123	118	1997	970723	Andropogon gerardi	7.45	pre
123	118	1997	970723	Asclepias tuberosa	0.45	pre
123	118	1997	970723	Digitaria ischaemum	1.05	pre
123	118	1997	970723	Euphorbia corollata	2.85	pre
123	118	1997	970723	Koeleria cristata	0.15	pre
123	118	1997	970723	Lespedeza capitata	34.4	pre
123	118	1997	970723	Miscellaneous litter	118.4	pre
123	118	1997	970723	Poa pratensis	6.5	pre
123	118	1997	970723	Polygonum tenue	0.35	pre
123	118	1997	970723	Rudbeckia serotina	0.55	pre
123	118	1997	970723	Solidago nemoralis	11.9	pre
123	118	1997	970723	Sorghastrum nutans	8.35	pre
123	119	1997	970723	Achillea millefolium (lanulosa)	3.1	pre
123	119	1997	970723	Agropyron repens	0.95	pre
123	119	1997	970723	Andropogon gerardi	100.45	pre
123	119	1997	970723	Asclepias tuberosa	0.4	pre
123	119	1997	970723	Bouteloua gracilis	49.3	pre
123	119	1997	970723	Buchloe dactyloides	0.2	pre
123	119	1997	970723	Digitaria ischaemum	0.035	pre
123	119	1997	970723	Euphorbia corollata	0.5	pre
123	119	1997	970723	Miscellaneous litter	221.3	pre
123	119	1997	970723	Mollugo verticillata	0.045	pre
123	119	1997	970723	Panicum oligosanthes	0.9	pre
123	119	1997	970723	Panicum virgatum	0.8	pre
123	119	1997	970723	Poa pratensis	0.9	pre
123	119	1997	970723	Rudbeckia serotina	3	pre
123	119	1997	970723	Schizachyrium scoparium	1.15	pre
123	119	1997	970723	Setaria sp.	0.15	pre
123	119	1997	970723	Solidago nemoralis	9.5	pre
123	120	1997	970723	Anemone cylindrica	0.15	pre
123	120	1997	970723	Asclepias tuberosa	1.85	pre
123	120	1997	970723	Cyperus sp.	0.5	pre
123	120	1997	970723	Miscellaneous litter	23.35	pre
123	120	1997	970723	Panicum virgatum	0.1	pre
123	120	1997	970723	Petalostemum purpureum	2.6	pre
123	120	1997	970723	Poa pratensis	1.35	pre
123	120	1997	970723	Polygonum tenue	0.15	pre
123	120	1997	970723	Rudbeckia serotina	2.95	pre
123	120	1997	970723	Schizachyrium scoparium	15.8	pre
123	120	1997	970723	Sorghastrum nutans	12.95	pre
123	121	1997	970723	Bouteloua gracilis	7.2	pre
123	121	1997	970723	Coreopsis palmata	0.035	pre
123	121	1997	970723	Miscellaneous litter	56.55	pre
123	121	1997	970723	Poa pratensis	0.75	pre
123	121	1997	970723	Schizachyrium scoparium	42.25	pre
123	121	1997	970723	Sorghastrum nutans	22.95	pre
123	122	1997	970723	Agropyron repens	1.1	pre
123	122	1997	970723	Anemone cylindrica	27.25	pre
123	122	1997	970723	Asclepias tuberosa	0.6	pre
123	122	1997	970723	Aster azureus	4.25	pre
123	122	1997	970723	Euphorbia corollata	2.4	pre
123	122	1997	970723	Lespedeza capitata	0.1	pre
123	122	1997	970723	Liatris aspera	43.65	pre
123	122	1997	970723	Miscellaneous litter	91.55	pre
123	122	1997	970723	Poa pratensis	8.35	pre
123	122	1997	970723	Solidago nemoralis	22.2	pre
123	123	1997	970723	Anemone cylindrica	11.9	pre
123	123	1997	970723	Asclepias tuberosa	3.85	pre
123	123	1997	970723	Digitaria ischaemum	0.2	pre
123	123	1997	970723	Elymus canadensis	8.85	pre
123	123	1997	970723	Koeleria cristata	43.75	pre
123	123	1997	970723	Lespedeza capitata	6.85	pre
123	123	1997	970723	Miscellaneous litter	95.2	pre
123	123	1997	970723	Poa pratensis	3.15	pre
