# Annual Crops and Alfalfa/Switchgrass Biomass
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/39
# The newest version of the data https://lter.kbs.msu.edu/datatables/39.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/22.eml
#
# 
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# Year		year of the growing season relevant for the sample
# Campaign		a major multi-year research activity with a discreet purpose
# Date		date on which sampling occured
# Treatment		main experimental treatment
# Replicate		replicate block, nested within treatment
# Station		replicate station, nested within block
# Species		crop species collected
# Fraction		a specified component of total plant (or sample) biomass
# Biomass	gramsPerSquareMeter	
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2011-10-6 sven bohm. Discovered that in 2004 wheat grain was coded as a species with the fraction WHOLE rather than as wheat with the fraction SEED. Corrected by updating the crop_biomass table.
#
#2012-1-31 Sven Bohm. It is likely that in 2003 soybeans were not threshed due their greenness and small size. I found a comment in the log book that indicated that the threshing was unsuccessful but no further indication as to the final outcome.
#
#2011-12-21. Sven Bohm. Added an entry for the whole plant to the pre 2003 data where previously we had reported only the grain and the stover. This makes it easier to compute total biomass over the study period since the 'WHOLE' fraction can be used during all years.
#
Year,Campaign,Date,Treatment,Replicate,Station,Species,Fraction,Biomass
1993,Harvest,1993-10-04,T4,R2,S5,Zea mays L.,STOV_VEG,184.7769
1993,Harvest,1993-10-04,T2,R4,S1,Zea mays L.,STOV_REP,197.6378
1993,Harvest,1993-10-04,T2,R4,S5,Zea mays L.,SEED,525.7568
1993,Harvest,1993-10-04,T1,R6,S2,Zea mays L.,STOV_VEG,506.8241
1993,Harvest,1993-10-04,T1,R3,S5,Zea mays L.,STOV_REP,279.0901
1993,Harvest,1993-10-04,T1,R5,S2,Zea mays L.,STOV_REP,244.8819
1993,Harvest,1993-10-04,T2,R1,S3,Zea mays L.,SEED,914.392
1993,Harvest,1993-10-04,T3,R6,S3,Zea mays L.,SEED,563.0796
1993,Harvest,1993-10-04,T2,R5,S3,Zea mays L.,STOV_REP,63.2546
1993,Harvest,1993-10-04,T2,R3,S5,Zea mays L.,STOV_VEG,1056.5179
1993,Harvest,1993-10-04,T1,R1,S5,Zea mays L.,STOV_VEG,583.727
1993,Harvest,1993-10-04,T4,R1,S5,Zea mays L.,STOV_VEG,401.3998
1993,Harvest,1993-10-04,T3,R3,S3,Zea mays L.,SEED,840.9449
1993,Harvest,1993-10-04,T3,R2,S4,Zea mays L.,SEED,502.6859
1993,Harvest,1993-10-04,T3,R6,S2,Zea mays L.,WHOLE,1138.2327
1993,Harvest,1993-10-04,T4,R1,S3,Zea mays L.,STOV_VEG,214.6982
1993,Harvest,1993-10-04,T3,R2,S4,Zea mays L.,WHOLE,1184.4007000000001
1993,Harvest,1993-10-04,T2,R4,S4,Zea mays L.,STOV_REP,307.2616
1993,Harvest,1993-10-04,T4,R4,S2,Zea mays L.,WHOLE,651.3999000000001
1993,Harvest,1993-10-04,T1,R1,S5,Zea mays L.,SEED,503.7795
1993,Harvest,1993-10-04,T3,R2,S2,Zea mays L.,WHOLE,855.678
1993,Harvest,1993-10-04,T2,R4,S3,Zea mays L.,SEED,729.0464
1993,Harvest,1993-10-04,T2,R1,S1,Zea mays L.,STOV_VEG,614.4357
1993,Harvest,1993-10-04,T3,R4,S4,Zea mays L.,SEED,394.5582
1993,Harvest,1993-10-04,T1,R2,S5,Zea mays L.,STOV_REP,137.4453
1993,Harvest,1993-10-04,T1,R5,S2,Zea mays L.,WHOLE,1801.8285
1993,Harvest,1993-10-04,T4,R3,S3,Zea mays L.,WHOLE,833.4121
1993,Harvest,1993-10-04,T3,R2,S2,Zea mays L.,SEED,366.3517
1993,Harvest,1993-10-04,T2,R5,S4,Zea mays L.,STOV_REP,205.0744
1993,Harvest,1993-10-04,T4,R6,S2,Zea mays L.,SEED,314.8819
1993,Harvest,1993-10-04,T2,R2,S4,Zea mays L.,WHOLE,2817.4978
1993,Harvest,1993-10-04,T2,R5,S5,Zea mays L.,STOV_VEG,451.706
1993,Harvest,1993-10-04,T1,R6,S3,Zea mays L.,SEED,902.8609
1993,Harvest,1993-10-04,T1,R6,S4,Zea mays L.,STOV_REP,257.0429
1993,Harvest,1993-10-04,T4,R4,S3,Zea mays L.,STOV_REP,170.1662
1993,Harvest,1993-10-04,T3,R4,S1,Zea mays L.,STOV_VEG,842.8696
1993,Harvest,1993-10-04,T1,R2,S2,Zea mays L.,STOV_VEG,576.1155
1993,Harvest,1993-10-04,T3,R1,S3,Zea mays L.,SEED,232.7472
1993,Harvest,1993-10-04,T3,R5,S5,Zea mays L.,WHOLE,1420.9711
1993,Harvest,1993-10-04,T2,R3,S3,Zea mays L.,STOV_REP,165.9668
1993,Harvest,1993-10-04,T2,R2,S5,Zea mays L.,STOV_REP,304.9869
1993,Harvest,1993-10-04,T3,R3,S4,Zea mays L.,WHOLE,1408.364
1993,Harvest,1993-10-04,T2,R3,S5,Zea mays L.,SEED,684.9431
1993,Harvest,1993-10-04,T3,R3,S3,Zea mays L.,STOV_REP,284.4269
1993,Harvest,1993-10-04,T1,R1,S2,Zea mays L.,STOV_VEG,554.9431
1993,Harvest,1993-10-04,T1,R5,S1,Zea mays L.,WHOLE,1777.0429000000001
1993,Harvest,1993-10-04,T4,R5,S3,Zea mays L.,WHOLE,1011.4612000000001
1993,Harvest,1993-10-04,T3,R3,S2,Zea mays L.,STOV_VEG,485.5643
1993,Harvest,1993-10-04,T2,R3,S2,Zea mays L.,STOV_REP,196.3255
1993,Harvest,1993-10-04,T2,R4,S5,Zea mays L.,WHOLE,1351.3037
1993,Harvest,1993-10-04,T3,R4,S3,Zea mays L.,WHOLE,1845.4856
1993,Harvest,1993-10-04,T4,R5,S2,Zea mays L.,STOV_VEG,223.5346
1993,Harvest,1993-10-04,T1,R2,S4,Zea mays L.,WHOLE,1948.8451
1993,Harvest,1993-10-04,T3,R6,S3,Zea mays L.,STOV_REP,143.9195
1993,Harvest,1993-10-04,T4,R6,S5,Zea mays L.,SEED,585.4681
1993,Harvest,1993-10-04,T4,R6,S5,Zea mays L.,WHOLE,1120.8137000000002
1993,Harvest,1993-10-04,T2,R3,S5,Zea mays L.,WHOLE,1926.3254
1993,Harvest,1993-10-04,T3,R3,S5,Zea mays L.,STOV_REP,138.1452
1993,Harvest,1993-10-04,T1,R6,S1,Zea mays L.,STOV_VEG,586.1767
1993,Harvest,1993-10-04,T2,R3,S4,Zea mays L.,WHOLE,2069.1164
1993,Harvest,1993-10-04,T3,R2,S3,Zea mays L.,STOV_REP,284.7769
1993,Harvest,1993-10-04,T1,R4,S5,Zea mays L.,SEED,589.72
1993,Harvest,1993-10-04,T2,R1,S4,Zea mays L.,STOV_REP,342.9571
1993,Harvest,1993-10-04,T3,R4,S1,Zea mays L.,SEED,521.4611
1993,Harvest,1993-10-04,T2,R1,S5,Zea mays L.,STOV_VEG,696.8504
1993,Harvest,1993-10-04,T3,R2,S5,Zea mays L.,SEED,416.5004
1993,Harvest,1993-10-04,T3,R5,S2,Zea mays L.,SEED,286.8066
1993,Harvest,1993-10-04,T3,R2,S3,Zea mays L.,SEED,403.0184
1993,Harvest,1993-10-04,T1,R6,S5,Zea mays L.,STOV_VEG,658.8801
1993,Harvest,1993-10-04,T4,R3,S4,Zea mays L.,STOV_REP,137.2703
1993,Harvest,1993-10-04,T3,R5,S5,Zea mays L.,STOV_VEG,632.4584
1993,Harvest,1993-10-04,T1,R4,S1,Zea mays L.,SEED,618.4952
1993,Harvest,1993-10-04,T2,R5,S4,Zea mays L.,SEED,558.3202
1993,Harvest,1993-10-04,T4,R4,S4,Zea mays L.,SEED,274.7944
1993,Harvest,1993-10-04,T4,R6,S4,Zea mays L.,SEED,165.3281
1993,Harvest,1993-10-04,T1,R5,S3,Zea mays L.,STOV_REP,375.678
1993,Harvest,1993-10-04,T3,R1,S3,Zea mays L.,STOV_REP,98.5127
1993,Harvest,1993-10-04,T4,R4,S1,Zea mays L.,SEED,328.1977
1993,Harvest,1993-10-04,T2,R4,S4,Zea mays L.,SEED,858.8714
1993,Harvest,1993-10-04,T2,R1,S3,Zea mays L.,WHOLE,1910.9799
1993,Harvest,1993-10-04,T3,R1,S1,Zea mays L.,SEED,1102.9309
1993,Harvest,1993-10-04,T2,R5,S4,Zea mays L.,WHOLE,1235.923
1993,Harvest,1993-10-04,T4,R5,S1,Zea mays L.,STOV_REP,35.6955
1993,Harvest,1993-10-04,T4,R1,S2,Zea mays L.,SEED,227.3578
1993,Harvest,1993-10-04,T1,R4,S5,Zea mays L.,STOV_REP,174.6282
1993,Harvest,1993-10-04,T3,R6,S4,Zea mays L.,STOV_VEG,542.6947
1993,Harvest,1993-10-04,T3,R5,S1,Zea mays L.,SEED,618.329
1993,Harvest,1993-10-04,T2,R1,S1,Zea mays L.,WHOLE,1317.7253
1993,Harvest,1993-10-04,T1,R5,S4,Zea mays L.,STOV_REP,243.5696
1993,Harvest,1993-10-04,T1,R5,S1,Zea mays L.,SEED,813.0009
1993,Harvest,1993-10-04,T2,R1,S1,Zea mays L.,SEED,528.9239
1993,Harvest,1993-10-04,T4,R1,S5,Zea mays L.,WHOLE,1165.1619
1993,Harvest,1993-10-04,T4,R3,S1,Zea mays L.,SEED,234.9956
1993,Harvest,1993-10-04,T3,R6,S2,Zea mays L.,STOV_VEG,512.8609
1993,Harvest,1993-10-04,T2,R5,S2,Zea mays L.,STOV_VEG,192.5634
1993,Harvest,1993-10-04,T1,R5,S3,Zea mays L.,SEED,1085.748
1993,Harvest,1993-10-04,T2,R2,S1,Zea mays L.,SEED,371.2336
1993,Harvest,1993-10-04,T4,R2,S3,Zea mays L.,WHOLE,1449.8951
1993,Harvest,1993-10-04,T4,R3,S4,Zea mays L.,WHOLE,1289.0288
1993,Harvest,1993-10-04,T1,R6,S1,Zea mays L.,STOV_REP,257.3053
1993,Harvest,1993-10-04,T2,R4,S2,Zea mays L.,STOV_VEG,971.8285
1993,Harvest,1993-10-04,T4,R3,S5,Zea mays L.,STOV_REP,130.0087
1993,Harvest,1993-10-04,T1,R6,S5,Zea mays L.,SEED,845.2931
1993,Harvest,1993-10-04,T1,R5,S3,Zea mays L.,STOV_VEG,1160.6299
1993,Harvest,1993-10-04,T1,R2,S3,Zea mays L.,SEED,588.1102
1993,Harvest,1993-10-04,T2,R6,S5,Zea mays L.,STOV_VEG,747.1566
1993,Harvest,1993-10-04,T3,R6,S2,Zea mays L.,SEED,496.1505
1993,Harvest,1993-10-04,T2,R1,S5,Zea mays L.,STOV_REP,352.8434
1993,Harvest,1993-10-04,T4,R2,S4,Zea mays L.,STOV_VEG,511.2861
1993,Harvest,1993-10-04,T4,R3,S1,Zea mays L.,STOV_VEG,543.0446
1993,Harvest,1993-10-04,T3,R4,S5,Zea mays L.,WHOLE,1106.8154
1993,Harvest,1993-10-04,T4,R5,S5,Zea mays L.,STOV_REP,322.1347
1993,Harvest,1993-10-04,T1,R5,S4,Zea mays L.,WHOLE,1818.7664
1993,Harvest,1993-10-04,T4,R1,S3,Zea mays L.,STOV_REP,113.9983
1993,Harvest,1993-10-04,T1,R3,S1,Zea mays L.,STOV_REP,
1993,Harvest,1993-10-04,T3,R6,S1,Zea mays L.,SEED,399.7638
1993,Harvest,1993-10-04,T1,R2,S5,Zea mays L.,SEED,360.1312
1993,Harvest,1993-10-04,T1,R1,S1,Zea mays L.,STOV_VEG,637.9703
1993,Harvest,1993-10-04,T2,R2,S4,Zea mays L.,STOV_VEG,1160.28
1993,Harvest,1993-10-04,T2,R6,S4,Zea mays L.,STOV_REP,127.2966
1993,Harvest,1993-10-04,T1,R2,S4,Zea mays L.,STOV_VEG,770.2537
1993,Harvest,1993-10-04,T1,R3,S5,Zea mays L.,SEED,1102.126
1993,Harvest,1993-10-04,T2,R3,S3,Zea mays L.,STOV_VEG,798.6002
1993,Harvest,1993-10-04,T4,R1,S3,Zea mays L.,SEED,234.9519
1993,Harvest,1993-10-04,T2,R5,S3,Zea mays L.,SEED,134.7069
1993,Harvest,1993-10-04,T4,R6,S1,Zea mays L.,STOV_REP,133.0709
1993,Harvest,1993-10-04,T1,R4,S3,Zea mays L.,STOV_REP,204.7244
1993,Harvest,1993-10-04,T2,R3,S1,Zea mays L.,STOV_VEG,510.9361
1993,Harvest,1993-10-04,T2,R4,S4,Zea mays L.,STOV_VEG,827.4716
1993,Harvest,1993-10-04,T2,R6,S1,Zea mays L.,WHOLE,1790.3762000000002
1993,Harvest,1993-10-04,T4,R6,S2,Zea mays L.,STOV_VEG,234.3832
1993,Harvest,1993-10-04,T3,R1,S5,Zea mays L.,STOV_VEG,203.4121
1993,Harvest,1993-10-04,T3,R1,S3,Zea mays L.,WHOLE,549.8076
1993,Harvest,1993-10-04,T3,R3,S5,Zea mays L.,SEED,337.3053
1993,Harvest,1993-10-04,T3,R2,S1,Zea mays L.,STOV_VEG,383.6395
1993,Harvest,1993-10-04,T3,R3,S1,Zea mays L.,SEED,120.2362
1993,Harvest,1993-10-04,T3,R1,S4,Zea mays L.,WHOLE,459.2913
1993,Harvest,1993-10-04,T4,R5,S1,Zea mays L.,SEED,105.1531
1993,Harvest,1993-10-04,T3,R5,S5,Zea mays L.,STOV_REP,221.3473
1993,Harvest,1993-10-04,T2,R5,S1,Zea mays L.,SEED,800.4112
1993,Harvest,1993-10-04,T1,R2,S1,Zea mays L.,WHOLE,2071.2248
1993,Harvest,1993-10-04,T4,R1,S2,Zea mays L.,STOV_VEG,230.6212
1993,Harvest,1993-10-04,T1,R5,S5,Zea mays L.,SEED,925.1269
1993,Harvest,1993-10-04,T4,R5,S1,Zea mays L.,STOV_VEG,211.811
1993,Harvest,1993-10-04,T2,R4,S3,Zea mays L.,STOV_REP,240.9449
1993,Harvest,1993-10-04,T4,R6,S3,Zea mays L.,STOV_REP,68.8539
1993,Harvest,1993-10-04,T3,R4,S2,Zea mays L.,STOV_VEG,980.4899
1993,Harvest,1993-10-04,T3,R5,S3,Zea mays L.,STOV_VEG,609.0114
1993,Harvest,1993-10-04,T2,R2,S1,Zea mays L.,STOV_REP,94.9256
1993,Harvest,1993-10-04,T1,R2,S3,Zea mays L.,WHOLE,1204.2082
1993,Harvest,1993-10-04,T4,R3,S2,Zea mays L.,STOV_VEG,489.5888
1993,Harvest,1993-10-04,T1,R4,S2,Zea mays L.,WHOLE,1651.4611
1993,Harvest,1993-10-04,T1,R6,S2,Zea mays L.,STOV_REP,187.7515
1993,Harvest,1993-10-04,T4,R5,S4,Zea mays L.,SEED,189.5538
1993,Harvest,1993-10-04,T2,R1,S3,Zea mays L.,STOV_VEG,688.1015
1993,Harvest,1993-10-04,T4,R5,S2,Zea mays L.,WHOLE,591.7673
1993,Harvest,1993-10-04,T4,R2,S5,Zea mays L.,STOV_REP,86.7892
1993,Harvest,1993-10-04,T1,R5,S5,Zea mays L.,WHOLE,1969.1338999999998
1993,Harvest,1993-10-04,T2,R1,S3,Zea mays L.,STOV_REP,308.4864
1993,Harvest,1993-10-04,T1,R1,S4,Zea mays L.,SEED,703.0184
1993,Harvest,1993-10-04,T2,R6,S4,Zea mays L.,WHOLE,1011.8109999999999
1993,Harvest,1993-10-04,T1,R3,S4,Zea mays L.,SEED,791.7585
1993,Harvest,1993-10-04,T4,R2,S4,Zea mays L.,WHOLE,1351.0324
1993,Harvest,1993-10-04,T3,R2,S1,Zea mays L.,SEED,217.664
1993,Harvest,1993-10-04,T3,R3,S1,Zea mays L.,STOV_REP,53.9808
1993,Harvest,1993-10-04,T1,R2,S1,Zea mays L.,SEED,1048.3027
1993,Harvest,1993-10-04,T2,R2,S2,Zea mays L.,STOV_REP,75.3281
1993,Harvest,1993-10-04,T4,R3,S3,Zea mays L.,STOV_REP,90.5512
1993,Harvest,1993-10-04,T1,R3,S4,Zea mays L.,WHOLE,1653.8757
1993,Harvest,1993-10-04,T1,R3,S2,Zea mays L.,SEED,866.2117
1993,Harvest,1993-10-04,T1,R6,S4,Zea mays L.,WHOLE,1539.5889000000002
1993,Harvest,1993-10-04,T4,R3,S2,Zea mays L.,SEED,479.3263
1993,Harvest,1993-10-04,T3,R5,S3,Zea mays L.,SEED,529.9563
1993,Harvest,1993-10-04,T3,R6,S4,Zea mays L.,STOV_REP,206.3867
1993,Harvest,1993-10-04,T4,R3,S1,Zea mays L.,WHOLE,846.9816
1993,Harvest,1993-10-04,T3,R1,S2,Zea mays L.,STOV_VEG,493.6133
1993,Harvest,1993-10-04,T1,R5,S1,Zea mays L.,STOV_REP,220.9099
1993,Harvest,1993-10-04,T3,R5,S1,Zea mays L.,WHOLE,1602.2309999999998
1993,Harvest,1993-10-04,T3,R5,S1,Zea mays L.,STOV_VEG,754.4182
1993,Harvest,1993-10-04,T4,R1,S4,Zea mays L.,SEED,526.308
1993,Harvest,1993-10-04,T4,R6,S5,Zea mays L.,STOV_VEG,339.5451
1993,Harvest,1993-10-04,T3,R4,S2,Zea mays L.,SEED,534.3307
1993,Harvest,1993-10-04,T3,R1,S1,Zea mays L.,STOV_REP,479.4401
1993,Harvest,1993-10-04,T3,R3,S5,Zea mays L.,WHOLE,1070.3761
1993,Harvest,1993-10-04,T1,R4,S4,Zea mays L.,SEED,568.5127
1993,Harvest,1993-10-04,T1,R4,S1,Zea mays L.,WHOLE,1401.6972999999998
1993,Harvest,1993-10-04,T1,R3,S1,Zea mays L.,SEED,450.07
1993,Harvest,1993-10-04,T1,R1,S5,Zea mays L.,STOV_REP,226.6842
1993,Harvest,1993-10-04,T4,R4,S1,Zea mays L.,WHOLE,914.0244
1993,Harvest,1993-10-04,T3,R3,S2,Zea mays L.,WHOLE,1174.2957000000001
1993,Harvest,1993-10-04,T2,R3,S4,Zea mays L.,STOV_REP,187.4891
1993,Harvest,1993-10-04,T4,R5,S4,Zea mays L.,WHOLE,418.4252
1993,Harvest,1993-10-04,T4,R3,S4,Zea mays L.,STOV_VEG,703.1496
1993,Harvest,1993-10-04,T1,R6,S1,Zea mays L.,SEED,874.2782
1993,Harvest,1993-10-04,T2,R1,S2,Zea mays L.,STOV_VEG,629.1339
1993,Harvest,1993-10-04,T1,R2,S4,Zea mays L.,STOV_REP,320.7349
1993,Harvest,1993-10-04,T2,R4,S1,Zea mays L.,STOV_VEG,993.0009
1993,Harvest,1993-10-04,T3,R6,S5,Zea mays L.,STOV_REP,179.0901
1993,Harvest,1993-10-04,T2,R3,S4,Zea mays L.,STOV_VEG,1188.8014
1993,Harvest,1993-10-04,T2,R4,S3,Zea mays L.,WHOLE,1593.8757999999998
1993,Harvest,1993-10-04,T3,R5,S2,Zea mays L.,WHOLE,634.6632
1993,Harvest,1993-10-04,T4,R2,S1,Zea mays L.,STOV_REP,270.5162
1993,Harvest,1993-10-04,T2,R5,S1,Zea mays L.,STOV_VEG,978.4777
1993,Harvest,1993-10-04,T4,R6,S4,Zea mays L.,WHOLE,632.0823
1993,Harvest,1993-10-04,T2,R5,S1,Zea mays L.,STOV_REP,314.8731
1993,Harvest,1993-10-04,T3,R6,S2,Zea mays L.,STOV_REP,129.2213
1993,Harvest,1993-10-04,T2,R5,S2,Zea mays L.,WHOLE,281.04110000000003
1993,Harvest,1993-10-04,T1,R3,S3,Zea mays L.,STOV_REP,199.65
1993,Harvest,1993-10-04,T1,R4,S5,Zea mays L.,STOV_VEG,692.8259
1993,Harvest,1993-10-04,T2,R6,S2,Zea mays L.,WHOLE,1082.2135
1993,Harvest,1993-10-04,T3,R4,S3,Zea mays L.,STOV_VEG,1013.4733
1993,Harvest,1993-10-04,T4,R2,S4,Zea mays L.,SEED,660.6562
1993,Harvest,1993-10-04,T3,R6,S5,Zea mays L.,SEED,583.9458
1993,Harvest,1993-10-04,T1,R6,S3,Zea mays L.,WHOLE,1707.9352999999999
1993,Harvest,1993-10-04,T2,R1,S5,Zea mays L.,WHOLE,1882.9921000000002
1993,Harvest,1993-10-04,T3,R2,S4,Zea mays L.,STOV_VEG,451.1811
1993,Harvest,1993-10-04,T4,R5,S2,Zea mays L.,SEED,236.0367
1993,Harvest,1993-10-04,T3,R2,S3,Zea mays L.,WHOLE,1329.1776
1993,Harvest,1993-10-04,T4,R4,S3,Zea mays L.,WHOLE,1215.2843
1993,Harvest,1993-10-04,T3,R1,S5,Zea mays L.,STOV_REP,142.5197
1993,Harvest,1993-10-04,T1,R5,S5,Zea mays L.,STOV_VEG,723.5346
1993,Harvest,1993-10-04,T3,R5,S4,Zea mays L.,WHOLE,1730.8049
1993,Harvest,1993-08-23,T6,R5,S5,Medicago sativa L.,WHOLE,140.64
1993,Harvest,1993-08-23,T6,R3,S2,Medicago sativa L.,WHOLE,86.86
1993,Harvest,1993-08-23,T6,R5,S4,Medicago sativa L.,WHOLE,210.14
1993,Harvest,1993-08-23,T6,R2,S5,Medicago sativa L.,WHOLE,
1993,Harvest,1993-08-23,T6,R2,S2,Medicago sativa L.,WHOLE,
1993,Harvest,1993-08-23,T6,R4,S4,Medicago sativa L.,WHOLE,92.91
1993,Harvest,1993-08-23,T6,R1,S2,Medicago sativa L.,WHOLE,140.9
1993,Harvest,1993-08-23,T6,R6,S4,Medicago sativa L.,WHOLE,173.23
1993,Harvest,1993-08-23,T6,R4,S2,Medicago sativa L.,WHOLE,129.32
1993,Harvest,1993-08-23,T6,R3,S4,Medicago sativa L.,WHOLE,162.1
1993,Harvest,1993-08-23,T6,R1,S4,Medicago sativa L.,WHOLE,168.57
1993,Harvest,1993-08-23,T6,R5,S2,Medicago sativa L.,WHOLE,142.56
1993,Harvest,1993-08-23,T6,R1,S5,Medicago sativa L.,WHOLE,123.35
1993,Harvest,1993-08-23,T6,R6,S2,Medicago sativa L.,WHOLE,157.33
1993,Harvest,1993-08-23,T6,R2,S4,Medicago sativa L.,WHOLE,
1993,Harvest,1993-08-23,T6,R3,S5,Medicago sativa L.,WHOLE,171.13
1993,Harvest,1993-08-23,T6,R6,S5,Medicago sativa L.,WHOLE,121.93
1993,Harvest,1993-08-23,T6,R4,S5,Medicago sativa L.,WHOLE,165.56
1993,Harvest,1993-07-09,T6,R4,S5,Medicago sativa L.,WHOLE,265.92
1993,Harvest,1993-07-09,T6,R6,S5,Medicago sativa L.,WHOLE,269.18
1993,Harvest,1993-07-09,T6,R3,S2,Medicago sativa L.,WHOLE,248.12
1993,Harvest,1993-07-09,T6,R1,S2,Medicago sativa L.,WHOLE,176.52
1993,Harvest,1993-07-09,T6,R6,S2,Medicago sativa L.,WHOLE,295.18
1993,Harvest,1993-07-09,T6,R2,S2,Medicago sativa L.,WHOLE,327.58
1993,Harvest,1993-07-09,T6,R3,S4,Medicago sativa L.,WHOLE,309.99
1993,Harvest,1993-07-09,T6,R4,S4,Medicago sativa L.,WHOLE,287.76
1993,Harvest,1993-07-09,T6,R5,S4,Medicago sativa L.,WHOLE,298.06
1993,Harvest,1993-07-09,T6,R1,S4,Medicago sativa L.,WHOLE,296.8
1993,Harvest,1993-07-09,T6,R5,S2,Medicago sativa L.,WHOLE,430.86
1993,Harvest,1993-07-09,T6,R6,S4,Medicago sativa L.,WHOLE,384.13
1993,Harvest,1993-07-09,T6,R2,S5,Medicago sativa L.,WHOLE,389.78
1993,Harvest,1993-07-09,T6,R1,S5,Medicago sativa L.,WHOLE,247.09
1993,Harvest,1993-07-09,T6,R3,S5,Medicago sativa L.,WHOLE,464.15
1993,Harvest,1993-07-09,T6,R5,S5,Medicago sativa L.,WHOLE,272.95
1993,Harvest,1993-07-09,T6,R4,S2,Medicago sativa L.,WHOLE,161.35
1993,Harvest,1993-07-09,T6,R2,S4,Medicago sativa L.,WHOLE,
1993,Harvest,1993-05-24,T6,R1,S2,Medicago sativa L.,WHOLE,248.97
1993,Harvest,1993-05-24,T6,R1,S4,Medicago sativa L.,WHOLE,298.65
1993,Harvest,1993-05-24,T6,R4,S4,Medicago sativa L.,WHOLE,233.93
1993,Harvest,1993-05-24,T6,R3,S2,Medicago sativa L.,WHOLE,215.34
1993,Harvest,1993-05-24,T6,R5,S4,Medicago sativa L.,WHOLE,338.42
1993,Harvest,1993-05-24,T6,R6,S2,Medicago sativa L.,WHOLE,200.91
1993,Harvest,1993-05-24,T6,R3,S4,Medicago sativa L.,WHOLE,315.07
1993,Harvest,1993-05-24,T6,R4,S2,Medicago sativa L.,WHOLE,182.81
1993,Harvest,1993-05-24,T6,R2,S4,Medicago sativa L.,WHOLE,363.4
1993,Harvest,1993-05-24,T6,R5,S2,Medicago sativa L.,WHOLE,268.23
1993,Harvest,1993-05-24,T6,R6,S4,Medicago sativa L.,WHOLE,270.61
1993,Harvest,1993-05-24,T6,R2,S2,Medicago sativa L.,WHOLE,429.14
1992,Harvest,1992-10-06,T1,R6,S2,Glycine max L.,STOVER,272.85
1992,Harvest,1992-10-06,T1,R6,S1,Glycine max L.,WHOLE,682.45
1992,Harvest,1992-10-06,T2,R4,S4,Glycine max L.,SEED,220.96
1992,Harvest,1992-10-06,T2,R4,S2,Glycine max L.,WHOLE,680.95
1992,Harvest,1992-10-06,T2,R3,S4,Glycine max L.,WHOLE,661.6500000000001
1992,Harvest,1992-10-06,T2,R2,S3,Glycine max L.,SEED,166.98
1992,Harvest,1992-10-06,T2,R2,S4,Glycine max L.,SEED,210.06
1992,Harvest,1992-10-06,T1,R6,S5,Glycine max L.,STOVER,303.84
1992,Harvest,1992-10-06,T2,R2,S1,Glycine max L.,STOVER,339.75
1992,Harvest,1992-10-06,T2,R5,S5,Glycine max L.,SEED,236.45
1992,Harvest,1992-10-06,T2,R6,S1,Glycine max L.,WHOLE,572.35
1992,Harvest,1992-10-06,T2,R5,S1,Glycine max L.,WHOLE,586.45
1992,Harvest,1992-10-06,T1,R5,S4,Glycine max L.,WHOLE,508.15
1992,Harvest,1992-10-06,T1,R3,S3,Glycine max L.,SEED,228.08
1992,Harvest,1992-10-06,T2,R4,S1,Glycine max L.,STOVER,363.16
1992,Harvest,1992-10-06,T2,R3,S4,Glycine max L.,SEED,267.91
1992,Harvest,1992-10-06,T2,R6,S3,Glycine max L.,STOVER,319.86
1992,Harvest,1992-10-06,T2,R2,S5,Glycine max L.,SEED,201.03
1992,Harvest,1992-10-06,T2,R3,S5,Glycine max L.,STOVER,324.45
1992,Harvest,1992-10-06,T1,R3,S2,Glycine max L.,SEED,167.57
1992,Harvest,1992-10-06,T1,R1,S4,Glycine max L.,SEED,290.19
1992,Harvest,1992-10-06,T1,R5,S1,Glycine max L.,STOVER,345.54
1992,Harvest,1992-10-06,T2,R2,S2,Glycine max L.,SEED,231.13
1992,Harvest,1992-10-06,T1,R3,S4,Glycine max L.,STOVER,190.04
1992,Harvest,1992-10-06,T2,R2,S2,Glycine max L.,WHOLE,531.29
1992,Harvest,1992-10-06,T1,R6,S2,Glycine max L.,WHOLE,425.61
1992,Harvest,1992-10-06,T1,R4,S1,Glycine max L.,SEED,265.78
1992,Harvest,1992-10-06,T1,R4,S3,Glycine max L.,WHOLE,589.35
1992,Harvest,1992-10-06,T2,R4,S4,Glycine max L.,WHOLE,521.67
1992,Harvest,1992-10-06,T1,R6,S5,Glycine max L.,WHOLE,580.05
1992,Harvest,1992-10-06,T2,R2,S1,Glycine max L.,WHOLE,528.35
1992,Harvest,1992-10-06,T2,R1,S2,Glycine max L.,STOVER,468.09
1992,Harvest,1992-10-06,T1,R5,S1,Glycine max L.,SEED,170.41
1992,Harvest,1992-10-06,T1,R3,S5,Glycine max L.,WHOLE,558.29
1992,Harvest,1992-10-06,T1,R2,S2,Glycine max L.,WHOLE,525.45
1992,Harvest,1992-10-06,T2,R1,S2,Glycine max L.,WHOLE,739.3499999999999
1992,Harvest,1992-10-06,T1,R5,S2,Glycine max L.,SEED,264.61
