"Data set title: Christopher B. Craft. 2018. Sediment elevation measurements from the GCE LTER Seawater Addition Long-Term Experiment (SALTEx) sampling sites from July 2013 to August 2022. Georgia Coastal Ecosystems LTER Data Catalog (data set GEL-GCED-1802; /data/GEL-GCED-1802)",,,,,,,,
,,,,,,,,,
"Sample_Date","Plot","Treatment","Moved_From","Replicate","Arm","Pin_Number","Elevation","Flag_Elevation"
2014-07-17,"X6","C","",6,7,8,250,""
2014-07-17,"X6","C","",6,7,9,252,""
2014-07-17,"B1","CS","",1,1,1,,""
2014-07-17,"B1","CS","",1,1,2,,""
2014-07-17,"B1","CS","",1,1,3,,""
2014-07-17,"B1","CS","",1,1,4,,""
2014-07-17,"B1","CS","",1,1,5,,""
2014-07-17,"B1","CS","",1,1,6,,""
2014-07-17,"B1","CS","",1,1,7,,""
2014-07-17,"B1","CS","",1,1,8,,""
2014-07-17,"B1","CS","",1,1,9,,""
2014-07-17,"B1","CS","",1,2,1,,""
2014-07-17,"B1","CS","",1,2,2,,""
2014-07-17,"B1","CS","",1,2,3,,""
2014-07-17,"B1","CS","",1,2,4,,""
2014-07-17,"B1","CS","",1,2,5,,""
2014-07-17,"B1","CS","",1,2,6,,""
2014-07-17,"B1","CS","",1,2,7,,""
2014-07-17,"B1","CS","",1,2,8,,""
2014-07-17,"B1","CS","",1,2,9,,""
2014-07-17,"B1","CS","",1,3,1,,""
2014-07-17,"B1","CS","",1,3,2,,""
2014-07-17,"B1","CS","",1,3,3,,""
2014-07-17,"B1","CS","",1,3,4,,""
2014-07-17,"B1","CS","",1,3,5,,""
2014-07-17,"B1","CS","",1,3,6,,""
2014-07-17,"B1","CS","",1,3,7,,""
2014-07-17,"B1","CS","",1,3,8,,""
2014-07-17,"B1","CS","",1,3,9,,""
2014-07-17,"B5","CS","",5,3,1,,""
2014-07-17,"B5","CS","",5,3,2,,""
2014-07-17,"B5","CS","",5,3,3,,""
2014-07-17,"B5","CS","",5,3,4,265,""
2014-07-17,"B5","CS","",5,3,5,269,""
2014-07-17,"B5","CS","",5,3,6,275,""
2014-07-17,"B5","CS","",5,3,7,280,""
2014-07-17,"B5","CS","",5,3,8,284,""
2014-07-17,"B5","CS","",5,3,9,279,""
2014-07-17,"B5","CS","",5,4,1,279,""
2014-07-17,"B5","CS","",5,4,2,274,""
2014-07-17,"B5","CS","",5,4,3,266,""
2014-07-17,"B5","CS","",5,4,4,271,""
2014-07-17,"B5","CS","",5,4,5,267,""
2014-07-17,"B5","CS","",5,4,6,281,""
2014-07-17,"B5","CS","",5,4,7,283,""
2014-07-17,"B5","CS","",5,4,8,288,""
2014-07-17,"B5","CS","",5,4,9,285,""
2014-07-17,"B5","CS","",5,5,1,272,""
2014-07-17,"B5","CS","",5,5,2,278,""
2014-07-17,"B5","CS","",5,5,3,280,""
2014-07-17,"B5","CS","",5,5,4,288,""
2014-07-17,"B5","CS","",5,5,5,286,""
2014-07-17,"B5","CS","",5,5,6,290,""
2014-07-17,"B5","CS","",5,5,7,292,""
2014-07-17,"B5","CS","",5,5,8,292,""
2014-07-17,"B5","CS","",5,5,9,290,""
2014-07-17,"C2","CS","PR2",3,4,1,256,""
2014-07-17,"C2","CS","PR2",3,4,2,253,""
2014-07-17,"C2","CS","PR2",3,4,3,258,""
2014-07-17,"C2","CS","PR2",3,4,4,253,""
2014-07-17,"C2","CS","PR2",3,4,5,265,""
2014-07-17,"C2","CS","PR2",3,4,6,,""
2014-07-17,"C2","CS","PR2",3,4,7,260,""
2014-07-17,"C2","CS","PR2",3,4,8,258,""
2014-07-17,"C2","CS","PR2",3,4,9,257,""
2014-07-17,"C2","CS","PR2",3,5,1,270,""
2014-07-17,"C2","CS","PR2",3,5,2,,""
2014-07-17,"C2","CS","PR2",3,5,3,273,""
2014-07-17,"C2","CS","PR2",3,5,4,270,""
2014-07-17,"C2","CS","PR2",3,5,5,275,""
2014-07-17,"C2","CS","PR2",3,5,6,283,""
2014-07-17,"C2","CS","PR2",3,5,7,278,""
2014-07-17,"C2","CS","PR2",3,5,8,279,""
2014-07-17,"C2","CS","PR2",3,5,9,278,""
2014-07-17,"C2","CS","PR2",3,6,1,270,""
2014-07-17,"C2","CS","PR2",3,6,2,267,""
2014-07-17,"C2","CS","PR2",3,6,3,270,""
2014-07-17,"C2","CS","PR2",3,6,4,273,""
2014-07-17,"C2","CS","PR2",3,6,5,269,""
2014-07-17,"C2","CS","PR2",3,6,6,278,""
2014-07-17,"C2","CS","PR2",3,6,7,274,""
2014-07-17,"C2","CS","PR2",3,6,8,268,""
2014-07-17,"C2","CS","PR2",3,6,9,269,""
2014-07-17,"A2","Fr","",2,1,1,260,""
2014-07-17,"A2","Fr","",2,1,2,263,""
2014-07-17,"A2","Fr","",2,1,3,263,""
2014-07-17,"A2","Fr","",2,1,4,264,""
2014-07-17,"A2","Fr","",2,1,5,257,""
2014-07-17,"A2","Fr","",2,1,6,,""
2014-07-17,"A2","Fr","",2,1,7,250,""
2014-07-17,"A2","Fr","",2,1,8,,""
2014-07-17,"A2","Fr","",2,1,9,,""
2014-07-17,"A2","Fr","",2,7,1,260,""
2014-07-17,"A2","Fr","",2,7,2,265,""
2014-07-17,"A2","Fr","",2,7,3,261,""
2014-07-17,"A2","Fr","",2,7,4,,""
2014-07-17,"A2","Fr","",2,7,5,,""
2014-07-17,"A2","Fr","",2,7,6,252,""
2014-07-17,"A2","Fr","",2,7,7,257,""
2014-07-17,"A2","Fr","",2,7,8,262,""
2014-07-17,"A2","Fr","",2,7,9,266,""
2014-07-17,"A2","Fr","",2,8,1,254,""
2014-07-17,"A2","Fr","",2,8,2,264,""
2014-07-17,"A2","Fr","",2,8,3,265,""
2014-07-17,"A2","Fr","",2,8,4,263,""
2014-07-17,"A2","Fr","",2,8,5,255,""
2014-07-17,"A2","Fr","",2,8,6,,""
2014-07-17,"A2","Fr","",2,8,7,252,""
2014-07-17,"A2","Fr","",2,8,8,256,""
2014-07-17,"A2","Fr","",2,8,9,256,""
2014-07-17,"A3","Fr","",3,1,1,310,""
2014-07-17,"A3","Fr","",3,1,2,309,""
2014-07-17,"A3","Fr","",3,1,3,308,""
2014-07-17,"A3","Fr","",3,1,4,318,""
2014-07-17,"A3","Fr","",3,1,5,313,""
2014-07-17,"A3","Fr","",3,1,6,,""
2014-07-17,"A3","Fr","",3,1,7,320,""
2014-07-17,"A3","Fr","",3,1,8,324,""
2014-07-17,"A3","Fr","",3,1,9,,""
2014-07-17,"A3","Fr","",3,7,1,,""
2014-07-17,"A3","Fr","",3,7,2,306,""
2014-07-17,"A3","Fr","",3,7,3,296,""
2014-07-17,"A3","Fr","",3,7,4,290,""
2014-07-17,"A3","Fr","",3,7,5,300,""
2014-07-17,"A3","Fr","",3,7,6,300,""
2014-07-17,"A3","Fr","",3,7,7,312,""
2014-07-17,"A3","Fr","",3,7,8,311,""
2014-07-17,"A3","Fr","",3,7,9,290,""
2014-07-17,"A3","Fr","",3,8,1,297,""
2014-07-17,"A3","Fr","",3,8,2,287,""
2014-07-17,"A3","Fr","",3,8,3,298,""
2014-07-17,"A3","Fr","",3,8,4,297,""
2014-07-17,"A3","Fr","",3,8,5,296,""
2014-07-17,"A3","Fr","",3,8,6,295,""
2014-07-17,"A3","Fr","",3,8,7,300,""
2014-07-17,"A3","Fr","",3,8,8,300,""
2014-07-17,"A3","Fr","",3,8,9,295,""
2014-07-17,"A5","Fr","",5,5,1,,""
2014-07-17,"A5","Fr","",5,5,2,,""
2014-07-17,"A5","Fr","",5,5,3,,""
2014-07-17,"A5","Fr","",5,5,4,290,""
2014-07-17,"A5","Fr","",5,5,5,290,""
2014-07-17,"A5","Fr","",5,5,6,290,""
2014-07-17,"A5","Fr","",5,5,7,293,""
2014-07-17,"A5","Fr","",5,5,8,287,""
2014-07-17,"A5","Fr","",5,5,9,286,""
2014-07-17,"A5","Fr","",5,6,1,,""
2014-07-17,"A5","Fr","",5,6,2,296,""
2014-07-17,"A5","Fr","",5,6,3,288,""
2014-07-17,"A5","Fr","",5,6,4,300,""
2014-07-17,"A5","Fr","",5,6,5,303,""
2014-07-17,"A5","Fr","",5,6,6,300,""
2014-07-17,"A5","Fr","",5,6,7,295,""
2014-07-17,"A5","Fr","",5,6,8,298,""
2014-07-17,"A5","Fr","",5,6,9,295,""
2014-07-17,"A5","Fr","",5,7,1,,""
2014-07-17,"A5","Fr","",5,7,2,296,""
2014-07-17,"A5","Fr","",5,7,3,,""
2014-07-17,"A5","Fr","",5,7,4,298,""
2014-07-17,"A5","Fr","",5,7,5,302,""
2014-07-17,"A5","Fr","",5,7,6,296,""
2014-07-17,"A5","Fr","",5,7,7,301,""
2014-07-17,"A5","Fr","",5,7,8,300,""
2014-07-17,"A5","Fr","",5,7,9,296,""
2014-07-17,"A6","Fr","",6,3,1,,""
2014-07-17,"A6","Fr","",6,3,2,,""
2014-07-17,"A6","Fr","",6,3,3,299,""
2014-07-17,"A6","Fr","",6,3,4,310,""
2014-07-17,"A6","Fr","",6,3,5,300,""
2014-07-17,"A6","Fr","",6,3,6,308,""
2014-07-17,"A6","Fr","",6,3,7,309,""
2014-07-17,"A6","Fr","",6,3,8,,""
2014-07-17,"A6","Fr","",6,3,9,295,""
2014-07-17,"A6","Fr","",6,4,1,296,""
2014-07-17,"A6","Fr","",6,4,2,300,""
2014-07-17,"A6","Fr","",6,4,3,305,""
2014-07-17,"A6","Fr","",6,4,4,310,""
2014-07-17,"A6","Fr","",6,4,5,307,""
2014-07-17,"A6","Fr","",6,4,6,,""
2014-07-17,"A6","Fr","",6,4,7,310,""
2014-07-17,"A6","Fr","",6,4,8,304,""
2014-07-17,"A6","Fr","",6,4,9,,""
2014-07-17,"A6","Fr","",6,5,1,,""
2014-07-17,"A6","Fr","",6,5,2,310,""
2014-07-17,"A6","Fr","",6,5,3,,""
2014-07-17,"A6","Fr","",6,5,4,311,""
2014-07-17,"A6","Fr","",6,5,5,313,""
2014-07-17,"A6","Fr","",6,5,6,307,""
2014-07-17,"A6","Fr","",6,5,7,300,""
2014-07-17,"A6","Fr","",6,5,8,312,""
2014-07-17,"A6","Fr","",6,5,9,304,""
2014-07-17,"C1","Fr","PR1",1,6,1,,""
2014-07-17,"C1","Fr","PR1",1,6,2,275,""
2014-07-17,"C1","Fr","PR1",1,6,3,281,""
2014-07-17,"C1","Fr","PR1",1,6,4,284,""
2014-07-17,"C1","Fr","PR1",1,6,5,,""
2014-07-17,"C1","Fr","PR1",1,6,6,,""
2014-07-17,"C1","Fr","PR1",1,6,7,284,""
2014-07-17,"C1","Fr","PR1",1,6,8,284,""
2014-07-17,"C1","Fr","PR1",1,6,9,289,""
2014-07-17,"C1","Fr","PR1",1,7,1,,""
2014-07-17,"C1","Fr","PR1",1,7,2,,""
2014-07-17,"C1","Fr","PR1",1,7,3,,""
2014-07-17,"C1","Fr","PR1",1,7,4,,""
2014-07-17,"C1","Fr","PR1",1,7,5,,""
2014-07-17,"C1","Fr","PR1",1,7,6,,""
2014-07-17,"C1","Fr","PR1",1,7,7,,""
2014-07-17,"C1","Fr","PR1",1,7,8,,""
2014-07-17,"C1","Fr","PR1",1,7,9,,""
2014-07-17,"C1","Fr","PR1",1,8,1,,""
2014-07-17,"C1","Fr","PR1",1,8,2,,""
2014-07-17,"C1","Fr","PR1",1,8,3,,""
2014-07-17,"C1","Fr","PR1",1,8,4,,""
2014-07-17,"C1","Fr","PR1",1,8,5,,""
2014-07-17,"C1","Fr","PR1",1,8,6,,""
2014-07-17,"C1","Fr","PR1",1,8,7,,""
2014-07-17,"C1","Fr","PR1",1,8,8,292,""
2014-07-17,"C1","Fr","PR1",1,8,9,277,""
2014-07-17,"B2","PR","CS2",1,5,1,,""
2014-07-17,"B2","PR","CS2",1,5,2,245,""
2014-07-17,"B2","PR","CS2",1,5,3,245,""
2014-07-17,"B2","PR","CS2",1,5,4,252,""
2014-07-17,"B2","PR","CS2",1,5,5,250,""
2014-07-17,"B2","PR","CS2",1,5,6,245,""
2014-07-17,"B2","PR","CS2",1,5,7,246,""
2014-07-17,"B2","PR","CS2",1,5,8,251,""
2014-07-17,"B2","PR","CS2",1,5,9,250,""
2014-07-17,"B2","PR","CS2",1,6,1,249,""
2014-07-17,"B2","PR","CS2",1,6,2,255,""
2014-07-17,"B2","PR","CS2",1,6,3,251,""
2014-07-17,"B2","PR","CS2",1,6,4,257,""
2014-07-17,"B2","PR","CS2",1,6,5,260,""
2014-07-17,"B2","PR","CS2",1,6,6,255,""
2014-07-17,"B2","PR","CS2",1,6,7,252,""
2014-07-17,"B2","PR","CS2",1,6,8,247,""
2014-07-17,"B2","PR","CS2",1,6,9,248,""
2014-07-17,"B2","PR","CS2",1,7,1,245,""
2014-07-17,"B2","PR","CS2",1,7,2,255,""
2014-07-17,"B2","PR","CS2",1,7,3,261,""
2014-07-17,"B2","PR","CS2",1,7,4,262,""
2014-07-17,"B2","PR","CS2",1,7,5,264,""
2014-07-17,"B2","PR","CS2",1,7,6,261,""
2014-07-17,"B2","PR","CS2",1,7,7,270,""
2014-07-17,"B2","PR","CS2",1,7,8,266,""
2014-07-17,"B2","PR","CS2",1,7,9,265,""
2014-07-17,"C4","PR","",4,1,1,,""
2014-07-17,"C4","PR","",4,1,2,,""
2014-07-17,"C4","PR","",4,1,3,230,""
2014-07-17,"C4","PR","",4,1,4,,""
2014-07-17,"C4","PR","",4,1,5,232,""
2014-07-17,"C4","PR","",4,1,6,234,""
2014-07-17,"C4","PR","",4,1,7,240,""
2014-07-17,"C4","PR","",4,1,8,246,""
2014-07-17,"C4","PR","",4,1,9,248,""
2014-07-17,"C4","PR","",4,7,1,255,""
2014-07-17,"C4","PR","",4,7,2,260,""
2014-07-17,"C4","PR","",4,7,3,251,""
2014-07-17,"C4","PR","",4,7,4,245,""
2014-07-17,"C4","PR","",4,7,5,255,""
2014-07-17,"C4","PR","",4,7,6,257,""
2014-07-17,"C4","PR","",4,7,7,259,""
2014-07-17,"C4","PR","",4,7,8,250,""
2014-07-17,"C4","PR","",4,7,9,256,""
2014-07-17,"C4","PR","",4,8,1,245,""
2014-07-17,"C4","PR","",4,8,2,250,""
2014-07-17,"C4","PR","",4,8,3,252,""
2014-07-17,"C4","PR","",4,8,4,247,""
2014-07-17,"C4","PR","",4,8,5,246,""
2014-07-17,"C4","PR","",4,8,6,248,""
2014-07-17,"C4","PR","",4,8,7,251,""
2014-07-17,"C4","PR","",4,8,8,252,""
2014-07-17,"C4","PR","",4,8,9,251,""
2014-07-17,"C6","PR","",6,4,1,246,""
2014-07-17,"C6","PR","",6,4,2,243,""
2014-07-17,"C6","PR","",6,4,3,247,""
2014-07-17,"C6","PR","",6,4,4,,""
2014-07-17,"C6","PR","",6,4,5,247,""
2014-07-17,"C6","PR","",6,4,6,247,""
2014-07-17,"C6","PR","",6,4,7,251,""
2014-07-17,"C6","PR","",6,4,8,,""
2014-07-17,"C6","PR","",6,4,9,250,""
2014-07-17,"C6","PR","",6,5,1,260,""
2014-07-17,"C6","PR","",6,5,2,,""
2014-07-17,"C6","PR","",6,5,3,250,""
2014-07-17,"C6","PR","",6,5,4,245,""
2014-07-17,"C6","PR","",6,5,5,,""
2014-07-17,"C6","PR","",6,5,6,246,""
2014-07-17,"C6","PR","",6,5,7,250,""
2014-07-17,"C6","PR","",6,5,8,252,""
2014-07-17,"C6","PR","",6,5,9,245,""
2014-07-17,"C6","PR","",6,6,1,,""
2014-07-17,"C6","PR","",6,6,2,,""
2014-07-17,"C6","PR","",6,6,3,,""
2014-07-17,"C6","PR","",6,6,4,,""
2014-07-17,"C6","PR","",6,6,5,,""
2014-07-17,"C6","PR","",6,6,6,245,""
2014-07-17,"C6","PR","",6,6,7,236,""
2014-07-17,"C6","PR","",6,6,8,239,""
2014-07-17,"C6","PR","",6,6,9,241,""
2014-07-17,"D5","Pu","",5,1,1,,""
2014-07-17,"D5","Pu","",5,1,2,,""
2014-07-17,"D5","Pu","",5,1,3,257,""
2014-07-17,"D5","Pu","",5,1,4,260,""
2014-07-17,"D5","Pu","",5,1,5,258,""
2014-07-17,"D5","Pu","",5,1,6,258,""
2014-07-17,"D5","Pu","",5,1,7,260,""
2014-07-17,"D5","Pu","",5,1,8,265,""
2014-07-17,"D5","Pu","",5,1,9,265,""
2014-07-17,"D5","Pu","",5,7,1,261,""
2014-07-17,"D5","Pu","",5,7,2,261,""
2014-07-17,"D5","Pu","",5,7,3,268,""
2014-07-17,"D5","Pu","",5,7,4,276,""
2014-07-17,"D5","Pu","",5,7,5,265,""
2014-07-17,"D5","Pu","",5,7,6,264,""
2014-07-17,"D5","Pu","",5,7,7,267,""
2014-07-17,"D5","Pu","",5,7,8,266,""
2014-07-17,"D5","Pu","",5,7,9,,""
2014-07-17,"D5","Pu","",5,8,1,274,""
2014-07-17,"D5","Pu","",5,8,2,,""
2014-07-17,"D5","Pu","",5,8,3,272,""
2014-07-17,"D5","Pu","",5,8,4,,""
2014-07-17,"D5","Pu","",5,8,5,266,""
2014-07-17,"D5","Pu","",5,8,6,261,""
2014-07-17,"D5","Pu","",5,8,7,268,""
2014-07-17,"D5","Pu","",5,8,8,,""
2014-07-17,"D5","Pu","",5,8,9,264,""
2014-12-14,"X2","C","",2,1,1,200,""
2014-12-14,"X2","C","",2,1,2,209,""
2014-12-14,"X2","C","",2,1,3,210,""
2014-12-14,"X2","C","",2,1,4,201,""
2014-12-14,"X2","C","",2,1,5,218,""
2014-12-14,"X2","C","",2,1,6,216,""
2014-12-14,"X2","C","",2,1,7,214,""
2014-12-14,"X2","C","",2,1,8,218,""
2014-12-14,"X2","C","",2,1,9,213,""
2014-12-14,"X2","C","",2,2,1,,""
2014-12-14,"X2","C","",2,2,2,209,""
2014-12-14,"X2","C","",2,2,3,206,""
2014-12-14,"X2","C","",2,2,4,,""
2014-12-14,"X2","C","",2,2,5,,""
2014-12-14,"X2","C","",2,2,6,212,""
2014-12-14,"X2","C","",2,2,7,208,""
2014-12-14,"X2","C","",2,2,8,212,""
2014-12-14,"X2","C","",2,2,9,215,""
2014-12-14,"X2","C","",2,8,1,215,""
2014-12-14,"X2","C","",2,8,2,219,""
2014-12-14,"X2","C","",2,8,3,216,""
2014-12-14,"X2","C","",2,8,4,215,""
2014-12-14,"X2","C","",2,8,5,,""
2014-12-14,"X2","C","",2,8,6,216,""
2014-12-14,"X2","C","",2,8,7,218,""
2014-12-14,"X2","C","",2,8,8,213,""
2014-12-14,"X2","C","",2,8,9,216,""
2014-12-14,"X3","C","",3,1,1,,""
2014-12-14,"X3","C","",3,1,2,254,""
2014-12-14,"X3","C","",3,1,3,251,""
2014-12-14,"X3","C","",3,1,4,253,""
2014-12-14,"X3","C","",3,1,5,255,""
2014-12-14,"X3","C","",3,1,6,257,""
2014-12-14,"X3","C","",3,1,7,,""
2014-12-14,"X3","C","",3,1,8,261,""
2014-12-14,"X3","C","",3,1,9,258,""
2014-12-14,"X3","C","",3,2,1,250,""
2014-12-14,"X3","C","",3,2,2,247,""
2014-12-14,"X3","C","",3,2,3,253,""
2014-12-14,"X3","C","",3,2,4,254,""
2014-12-14,"X3","C","",3,2,5,244,""
2014-12-14,"X3","C","",3,2,6,249,""
2014-12-14,"X3","C","",3,2,7,253,""
2014-12-14,"X3","C","",3,2,8,245,""
2014-12-14,"X3","C","",3,2,9,248,""
2014-12-14,"X3","C","",3,3,1,260,""
2014-12-14,"X3","C","",3,3,2,,""
2014-12-14,"X3","C","",3,3,3,270,""
2014-12-14,"X3","C","",3,3,4,,""
2014-12-14,"X3","C","",3,3,5,254,""
2014-12-14,"X3","C","",3,3,6,250,""
2014-12-14,"X3","C","",3,3,7,261,""
2014-12-14,"X3","C","",3,3,8,252,""
2014-12-14,"X3","C","",3,3,9,250,""
2014-12-14,"X4","C","",4,1,1,246,""
2014-12-14,"X4","C","",4,1,2,247,""
2014-12-14,"X4","C","",4,1,3,247,""
2014-12-14,"X4","C","",4,1,4,239,""
2014-12-14,"X4","C","",4,1,5,250,""
2014-12-14,"X4","C","",4,1,6,243,""
2014-12-14,"X4","C","",4,1,7,,""
2014-12-14,"X4","C","",4,1,8,236,""
2014-12-14,"X4","C","",4,1,9,242,""
2014-12-14,"X4","C","",4,2,1,250,""
2014-12-14,"X4","C","",4,2,2,242,""
2014-12-14,"X4","C","",4,2,3,253,""
2014-12-14,"X4","C","",4,2,4,248,""
2014-12-14,"X4","C","",4,2,5,246,""
2014-12-14,"X4","C","",4,2,6,252,""
2014-12-14,"X4","C","",4,2,7,249,""
2014-12-14,"X4","C","",4,2,8,243,""
2014-12-14,"X4","C","",4,2,9,243,""
2014-12-14,"X4","C","",4,3,1,,""
2014-12-14,"X4","C","",4,3,2,,""
2014-12-14,"X4","C","",4,3,3,,""
2014-12-14,"X4","C","",4,3,4,,""
2014-12-14,"X4","C","",4,3,5,257,""
2014-12-14,"X4","C","",4,3,6,257,""
2014-12-14,"X4","C","",4,3,7,264,""
2014-12-14,"X4","C","",4,3,8,264,""
2014-12-14,"X4","C","",4,3,9,268,""
2014-12-14,"X6","C","",6,5,1,259,""
2014-12-14,"X6","C","",6,5,2,252,""
2014-12-14,"X6","C","",6,5,3,247,""
2014-12-14,"X6","C","",6,5,4,249,""
2014-12-14,"X6","C","",6,5,5,250,""
2014-12-14,"X6","C","",6,5,6,254,""
2014-12-14,"X6","C","",6,5,7,251,""
2014-12-14,"X6","C","",6,5,8,243,""
2014-12-14,"X6","C","",6,5,9,257,""
2014-12-14,"X6","C","",6,6,1,248,""
2014-12-14,"X6","C","",6,6,2,253,""
2014-12-14,"X6","C","",6,6,3,254,""
2014-12-14,"X6","C","",6,6,4,254,""
2014-12-14,"X6","C","",6,6,5,254,""
2014-12-14,"X6","C","",6,6,6,246,""
2014-12-14,"X6","C","",6,6,7,248,""
2014-12-14,"X6","C","",6,6,8,251,""
2014-12-14,"X6","C","",6,6,9,251,""
2014-12-14,"X6","C","",6,7,1,,""
2014-12-14,"X6","C","",6,7,2,,""
2014-12-14,"X6","C","",6,7,3,,""
2014-12-14,"X6","C","",6,7,4,244,""
2014-12-14,"X6","C","",6,7,5,245,""
2014-12-14,"X6","C","",6,7,6,247,""
2014-12-14,"X6","C","",6,7,7,247,""
2014-12-14,"X6","C","",6,7,8,244,""
2014-12-14,"X6","C","",6,7,9,251,""
2014-12-14,"B1","CS","",1,1,1,310,""
2014-12-14,"B1","CS","",1,1,2,314,""
2014-12-14,"B1","CS","",1,1,3,316,""
2014-12-14,"B1","CS","",1,1,4,316,""
2014-12-14,"B1","CS","",1,1,5,317,""
2014-12-14,"B1","CS","",1,1,6,316,""
2014-12-14,"B1","CS","",1,1,7,317,""
2014-12-14,"B1","CS","",1,1,8,316,""
2014-12-14,"B1","CS","",1,1,9,,""
2014-12-14,"B1","CS","",1,2,1,315,""
2014-12-14,"B1","CS","",1,2,2,319,""
2014-12-14,"B1","CS","",1,2,3,326,""
2014-12-14,"B1","CS","",1,2,4,324,""
2014-12-14,"B1","CS","",1,2,5,,""
2014-12-14,"B1","CS","",1,2,6,325,""
2014-12-14,"B1","CS","",1,2,7,322,""
2014-12-14,"B1","CS","",1,2,8,333,""
2014-12-14,"B1","CS","",1,2,9,324,""
2014-12-14,"B1","CS","",1,3,1,,""
2014-12-14,"B1","CS","",1,3,2,,""
2014-12-14,"B1","CS","",1,3,3,,""
2014-12-14,"B1","CS","",1,3,4,,""
2014-12-14,"B1","CS","",1,3,5,,""
2014-12-14,"B1","CS","",1,3,6,,""
2014-12-14,"B1","CS","",1,3,7,,""
2014-12-14,"B1","CS","",1,3,8,,""
2014-12-14,"B1","CS","",1,3,9,,""
2014-12-14,"B5","CS","",5,3,1,265,""
2014-12-14,"B5","CS","",5,3,2,265,""
2014-12-14,"B5","CS","",5,3,3,275,""
2014-12-14,"B5","CS","",5,3,4,278,""
2014-12-14,"B5","CS","",5,3,5,276,""
2014-12-14,"B5","CS","",5,3,6,278,""
2014-12-14,"B5","CS","",5,3,7,272,""
2014-12-14,"B5","CS","",5,3,8,274,""
2014-12-14,"B5","CS","",5,3,9,265,""
2014-12-14,"B5","CS","",5,4,1,277,""
2014-12-14,"B5","CS","",5,4,2,276,""
2014-12-14,"B5","CS","",5,4,3,272,""
2014-12-14,"B5","CS","",5,4,4,,""
2014-12-14,"B5","CS","",5,4,5,,""
2014-12-14,"B5","CS","",5,4,6,278,""
2014-12-14,"B5","CS","",5,4,7,280,""
2014-12-14,"B5","CS","",5,4,8,284,""
2014-12-14,"B5","CS","",5,4,9,284,""
2014-12-14,"B5","CS","",5,5,1,,""
2014-12-14,"B5","CS","",5,5,2,,""
2014-12-14,"B5","CS","",5,5,3,,""
2014-12-14,"B5","CS","",5,5,4,,""
2014-12-14,"B5","CS","",5,5,5,255,""
2014-12-14,"B5","CS","",5,5,6,,""
2014-12-14,"B5","CS","",5,5,7,266,""
2014-12-14,"B5","CS","",5,5,8,266,""
2014-12-14,"B5","CS","",5,5,9,265,""
2014-12-14,"C2","CS","PR2",3,4,1,253,""
2014-12-14,"C2","CS","PR2",3,4,2,249,""
2014-12-14,"C2","CS","PR2",3,4,3,252,""
2014-12-14,"C2","CS","PR2",3,4,4,255,""
2014-12-14,"C2","CS","PR2",3,4,5,246,""
2014-12-14,"C2","CS","PR2",3,4,6,259,""
2014-12-14,"C2","CS","PR2",3,4,7,256,""
2014-12-14,"C2","CS","PR2",3,4,8,,""
2014-12-14,"C2","CS","PR2",3,4,9,,""
2014-12-14,"C2","CS","PR2",3,5,1,260,""
2014-12-14,"C2","CS","PR2",3,5,2,,""
2014-12-14,"C2","CS","PR2",3,5,3,262,""
2014-12-14,"C2","CS","PR2",3,5,4,256,""
2014-12-14,"C2","CS","PR2",3,5,5,263,""
2014-12-14,"C2","CS","PR2",3,5,6,265,""
2014-12-14,"C2","CS","PR2",3,5,7,264,""
2014-12-14,"C2","CS","PR2",3,5,8,258,""
2014-12-14,"C2","CS","PR2",3,5,9,263,""
2014-12-14,"C2","CS","PR2",3,6,1,,""
2014-12-14,"C2","CS","PR2",3,6,2,255,""
2014-12-14,"C2","CS","PR2",3,6,3,245,""
2014-12-14,"C2","CS","PR2",3,6,4,246,""
2014-12-14,"C2","CS","PR2",3,6,5,249,""
2014-12-14,"C2","CS","PR2",3,6,6,251,""
2014-12-14,"C2","CS","PR2",3,6,7,240,""
2014-12-14,"C2","CS","PR2",3,6,8,,""
2014-12-14,"C2","CS","PR2",3,6,9,,""
2014-12-14,"A2","Fr","",2,1,1,261,""
2014-12-14,"A2","Fr","",2,1,2,264,""
2014-12-14,"A2","Fr","",2,1,3,262,""
2014-12-14,"A2","Fr","",2,1,4,264,""
2014-12-14,"A2","Fr","",2,1,5,261,""
2014-12-14,"A2","Fr","",2,1,6,262,""
2014-12-14,"A2","Fr","",2,1,7,259,""
2014-12-14,"A2","Fr","",2,1,8,257,""
2014-12-14,"A2","Fr","",2,1,9,256,""
2014-12-14,"A2","Fr","",2,7,1,268,""
2014-12-14,"A2","Fr","",2,7,2,265,""
2014-12-14,"A2","Fr","",2,7,3,265,""
2014-12-14,"A2","Fr","",2,7,4,264,""
2014-12-14,"A2","Fr","",2,7,5,259,""
2014-12-14,"A2","Fr","",2,7,6,,""
2014-12-14,"A2","Fr","",2,7,7,267,""
2014-12-14,"A2","Fr","",2,7,8,257,""
2014-12-14,"A2","Fr","",2,7,9,256,""
2014-12-14,"A2","Fr","",2,8,1,261,""
2014-12-14,"A2","Fr","",2,8,2,261,""
2014-12-14,"A2","Fr","",2,8,3,267,""
2014-12-14,"A2","Fr","",2,8,4,,""
2014-12-14,"A2","Fr","",2,8,5,255,""
2014-12-14,"A2","Fr","",2,8,6,261,""
2014-12-14,"A2","Fr","",2,8,7,255,""
2014-12-14,"A2","Fr","",2,8,8,256,""
